BioGuideID,first_name,last_name,representative,house,party,transaction,ticker,ticker_type,description,range,amount,excess_return,price_change,spy_change,report_date,transaction_date,last_modified
M001190,Markwayne,Mullin,,,,Purchase,VLO,,,50001.0,,,,,,2025-05-13,
M001190,Markwayne,Mullin,,,,Purchase,CSX,,,15001.0,,,,,,2025-05-13,
M001190,Markwayne,Mullin,,,,Purchase,LHX,,,15001.0,,,,,,2025-05-13,
H000273,John,Hickenlooper,,,,Purchase,FWONK,,,"$100,001 - $250,000",,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Full),LBRDK,,,"$250,001 - $500,000",,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Purchase,LBRDK,,,"$250,001 - $500,000",,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Purchase,LBRDK,,,"$100,001 - $250,000",,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Full),FWONK,,,"$250,001 - $500,000",,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Full),LBRDK,,,"$100,001 - $250,000",,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Partial),FWONK,,,"$15,001 - $50,000",,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Full),FWONK,,,250001.0,,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Purchase,LBRDK,,,100001.0,,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Full),LBRDK,,,100001.0,,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Partial),FWONK,,,15001.0,,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Sale (Full),LBRDK,,,250001.0,,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Purchase,FWONK,,,100001.0,,,,,,2025-05-09,
H000273,John,Hickenlooper,,,,Purchase,LBRDK,,,250001.0,,,,,,2025-05-09,
M000934,Jerry,Moran,,,,Purchase,GOOG,,,"$1,001 - $15,000",,,,,,2025-05-08,
C001047,Shelley Moore,Capito,,,,Purchase,GOOGL,,,"$1,001 - $15,000",,,,,,2025-05-08,
M000934,Jerry,Moran,,,,Purchase,GOOG,,,1001.0,,,,,,2025-05-08,
C001047,Shelley Moore,Capito,,,,Purchase,GOOGL,,,1001.0,,,,,,2025-05-08,
M001243,David H.,McCormick,,,,Sale (Partial),IJR,,,"$1,001 - $15,000",,,,,,2025-05-06,
M001243,David H.,McCormick,,,,Sale (Partial),IJR,,,1001.0,,,,,,2025-05-06,
W000802,Sheldon,Whitehouse,,,,Sale (Full),EL,,,"$1,001 - $15,000",,,,,,2025-04-29,
C001047,Shelley Moore,Capito,,,,Purchase,GOOGL,,,"$1,001 - $15,000",,,,,,2025-04-29,
W000802,Sheldon,Whitehouse,,,,Sale (Full),EL,,,1001.0,,,,,,2025-04-29,
C001047,Shelley Moore,Capito,,,,Purchase,GOOGL,,,1001.0,,,,,,2025-04-29,
H000273,John,Hickenlooper,,,,Sale (Partial),SIRI,,,"$50,001 - $100,000",,,,,,2025-04-25,
H000273,John,Hickenlooper,,,,Sale (Partial),SIRI,,,50001.0,,,,,,2025-04-25,
B001236,John,Boozman,,,,Sale (Partial),CRM,,,"$1,001 - $15,000",,,,,,2025-04-22,
B001236,John,Boozman,,,,Purchase,MSFT,,,"$1,001 - $15,000",,,,,,2025-04-22,
B001236,John,Boozman,,,,Sale (Partial),CRM,,,1001.0,,,,,,2025-04-22,
B001236,John,Boozman,,,,Purchase,MSFT,,,1001.0,,,,,,2025-04-22,
K000393,John,Kennedy,,,,Purchase,NLY,,,"$1,001 - $15,000",,,,,,2025-04-21,
K000393,John,Kennedy,,,,Purchase,NLY,,,1001.0,,,,,,2025-04-21,
B001236,John,Boozman,,,,Sale (Partial),AMAT,,,"$1,001 - $15,000",,,,,,2025-04-16,
B001236,John,Boozman,,,,Sale (Partial),LRCX,,,"$1,001 - $15,000",,,,,,2025-04-16,
B001236,John,Boozman,,,,Sale (Full),GILD,,,"$1,001 - $15,000",,,,,,2025-04-16,
B001236,John,Boozman,,,,Purchase,MSFT,,,"$1,001 - $15,000",,,,,,2025-04-16,
B001236,John,Boozman,,,,Purchase,ORCL,,,"$1,001 - $15,000",,,,,,2025-04-16,
B001236,John,Boozman,,,,Purchase,UNH,,,"$1,001 - $15,000",,,,,,2025-04-16,
B001236,John,Boozman,,,,Sale (Partial),AMAT,,,1001.0,,,,,,2025-04-16,
B001236,John,Boozman,,,,Sale (Full),GILD,,,1001.0,,,,,,2025-04-16,
B001236,John,Boozman,,,,Sale (Partial),LRCX,,,1001.0,,,,,,2025-04-16,
B001236,John,Boozman,,,,Purchase,UNH,,,1001.0,,,,,,2025-04-16,
B001236,John,Boozman,,,,Purchase,MSFT,,,1001.0,,,,,,2025-04-16,
B001236,John,Boozman,,,,Purchase,ORCL,,,1001.0,,,,,,2025-04-16,
T000278,Tommy,Tuberville,,,,Sale (Full),DUK,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),GOOGL,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),CSX,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),STZ,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),ADM,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),JPM,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),AMGN,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),PYPL,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),LLY,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),BMY,,,"$1,001 - $15,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),AAPL,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),MA,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Purchase,USIG,,,"$50,001 - $100,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),MSFT,,,"$15,001 - $50,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),GS,,,"$15,001 - $50,000",,,,,,2025-04-15,
B001236,John,Boozman,,,,Sale (Partial),BAC,,,"$1,001 - $15,000",,,,,,2025-04-15,
B001236,John,Boozman,,,,Purchase,META,,,"$1,001 - $15,000",,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),JPM,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),AAPL,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Purchase,USIG,,,50001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),GS,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),LLY,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),STZ,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),ADM,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),MSFT,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),PYPL,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),DUK,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),MA,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),GOOGL,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),CSX,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),AMGN,,,15001.0,,,,,,2025-04-15,
T000278,Tommy,Tuberville,,,,Sale (Full),BMY,,,1001.0,,,,,,2025-04-15,
B001236,John,Boozman,,,,Sale (Partial),BAC,,,1001.0,,,,,,2025-04-15,
B001236,John,Boozman,,,,Purchase,META,,,1001.0,,,,,,2025-04-15,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),NVDA,,,"$15,001 - $50,000",,,,,,2025-04-14,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),AAPL,,,"$15,001 - $50,000",,,,,,2025-04-14,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),SBUX,,,"$15,001 - $50,000",,,,,,2025-04-14,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),NVDA,,,15001.0,,,,,,2025-04-14,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),AAPL,,,15001.0,,,,,,2025-04-14,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),SBUX,,,15001.0,,,,,,2025-04-14,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),SBUX,,,"$1,001 - $15,000",,,,,,2025-04-11,
C001047,Shelley Moore,Capito,,,,Sale (Full),TGT,,,"$1,001 - $15,000",,,,,,2025-04-11,
W000802,Sheldon,Whitehouse,,,,Sale (Partial),SBUX,,,1001.0,,,,,,2025-04-11,
C001047,Shelley Moore,Capito,,,,Sale (Full),TGT,,,1001.0,,,,,,2025-04-11,
C001047,Shelley Moore,Capito,,,,Sale (Full),NKE,,,"$1,001 - $15,000",,,,,,2025-04-10,
C001047,Shelley Moore,Capito,,,,Sale (Full),NKE,,,1001.0,,,,,,2025-04-10,
B001236,John,Boozman,,,,Sale (Partial),SHY,,,"$1,001 - $15,000",,,,,,2025-04-09,
B001236,John,Boozman,,,,Purchase,HYG,,,"$1,001 - $15,000",,,,,,2025-04-09,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-04-09,
B001236,John,Boozman,,,,Sale (Partial),SHY,,,1001.0,,,,,,2025-04-09,
B001236,John,Boozman,,,,Purchase,HYG,,,1001.0,,,,,,2025-04-09,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-04-09,
B001236,John,Boozman,,,,Sale (Partial),JPM,,,"$1,001 - $15,000",,,,,,2025-04-08,
B001236,John,Boozman,,,,Sale (Full),IVW,,,"$1,001 - $15,000",,,,,,2025-04-08,
B001236,John,Boozman,,,,Purchase,COLPAL,,,"$1,001 - $15,000",,,,,,2025-04-08,
B001236,John,Boozman,,,,Purchase,FTGC,,,"$1,001 - $15,000",,,,,,2025-04-08,
B001236,John,Boozman,,,,Purchase,AVGO,,,"$1,001 - $15,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),CVX,,,"$15,001 - $50,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),ADBE,,,"$15,001 - $50,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Partial),AMAT,,,"$50,001 - $100,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),TXN,,,"$15,001 - $50,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),VLO,,,"$50,001 - $100,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),TMO,,,"$50,001 - $100,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),CSX,,,"$15,001 - $50,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),ZTS,,,"$15,001 - $50,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Partial),LRCX,,,"$50,001 - $100,000",,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),COP,,,"$15,001 - $50,000",,,,,,2025-04-08,
B001236,John,Boozman,,,,Sale (Partial),JPM,,,1001.0,,,,,,2025-04-08,
B001236,John,Boozman,,,,Sale (Full),IVW,,,1001.0,,,,,,2025-04-08,
B001236,John,Boozman,,,,Purchase,COLPAL,,,1001.0,,,,,,2025-04-08,
B001236,John,Boozman,,,,Purchase,AVGO,,,1001.0,,,,,,2025-04-08,
B001236,John,Boozman,,,,Purchase,FTGC,,,1001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),ADBE,,,15001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),CSX,,,15001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),CVX,,,15001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),VLO,,,50001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),TXN,,,15001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),ZTS,,,15001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Partial),AMAT,,,50001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),TMO,,,50001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Full),COP,,,15001.0,,,,,,2025-04-08,
M001190,Markwayne,Mullin,,,,Sale (Partial),LRCX,,,50001.0,,,,,,2025-04-08,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-04-07,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-04-07,
M001244,Ashley B.,Moody,,,,Purchase,JPM,,,"$15,001 - $50,000",,,,,,2025-04-04,
M001244,Ashley B.,Moody,,,,Purchase,ARCC,,,"$15,001 - $50,000",,,,,,2025-04-04,
M001244,Ashley B.,Moody,,,,Purchase,HWM,,,"$15,001 - $50,000",,,,,,2025-04-04,
M001244,Ashley B.,Moody,,,,Purchase,ET,,,"$15,001 - $50,000",,,,,,2025-04-04,
M001244,Ashley B.,Moody,,,,Purchase,JPM,,,15001.0,,,,,,2025-04-04,
M001244,Ashley B.,Moody,,,,Purchase,ARCC,,,15001.0,,,,,,2025-04-04,
M001244,Ashley B.,Moody,,,,Purchase,ET,,,15001.0,,,,,,2025-04-04,
M001244,Ashley B.,Moody,,,,Purchase,HWM,,,15001.0,,,,,,2025-04-04,
W000802,Sheldon,Whitehouse,,,,Sale (Full),HON,,,"$15,001 - $50,000",,,,,,2025-04-03,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-04-03,
W000802,Sheldon,Whitehouse,,,,Sale (Full),HON,,,15001.0,,,,,,2025-04-03,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-04-03,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-04-02,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-04-02,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-03-31,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-03-31,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$50,001 - $100,000",,,,,,2025-03-27,
M001243,David H.,McCormick,,,,Purchase,BITB,,,50001.0,,,,,,2025-03-27,
C001047,Shelley Moore,Capito,,,,Purchase,META,,,"$1,001 - $15,000",,,,,,2025-03-26,
C001047,Shelley Moore,Capito,,,,Purchase,CEG,,,"$1,001 - $15,000",,,,,,2025-03-26,
C001047,Shelley Moore,Capito,,,,Purchase,META,,,1001.0,,,,,,2025-03-26,
C001047,Shelley Moore,Capito,,,,Purchase,CEG,,,1001.0,,,,,,2025-03-26,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$50,001 - $100,000",,,,,,2025-03-25,
M001244,Ashley B.,Moody,,,,Purchase,SMCI,,,"$100,001 - $250,000",,,,,,2025-03-25,
M001243,David H.,McCormick,,,,Purchase,BITB,,,50001.0,,,,,,2025-03-25,
M001244,Ashley B.,Moody,,,,Purchase,SMCI,,,100001.0,,,,,,2025-03-25,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-03-24,
M001244,Ashley B.,Moody,,,,Sale (Partial),SMCI,,,"$15,001 - $50,000",,,,,,2025-03-24,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-03-24,
M001244,Ashley B.,Moody,,,,Sale (Partial),SMCI,,,15001.0,,,,,,2025-03-24,
M001244,Ashley B.,Moody,,,,Purchase,NVDA,,,"$15,001 - $50,000",,,,,,2025-03-21,
M001244,Ashley B.,Moody,,,,Purchase,NVDA,,,15001.0,,,,,,2025-03-21,
M001244,Ashley B.,Moody,,,,Purchase,NVDA,,,"$100,001 - $250,000",,,,,,2025-03-20,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$50,001 - $100,000",,,,,,2025-03-20,
M001244,Ashley B.,Moody,,,,Purchase,NVDA,,,100001.0,,,,,,2025-03-20,
M001243,David H.,McCormick,,,,Purchase,BITB,,,50001.0,,,,,,2025-03-20,
B001236,John,Boozman,,,,Sale (Full),DTE,,,"$1,001 - $15,000",,,,,,2025-03-19,
B001236,John,Boozman,,,,Sale (Partial),IVW,,,"$1,001 - $15,000",,,,,,2025-03-19,
B001236,John,Boozman,,,,Purchase,TBLL,,,"$1,001 - $15,000",,,,,,2025-03-19,
B001236,John,Boozman,,,,Purchase,AMAT,,,"$1,001 - $15,000",,,,,,2025-03-19,
M001190,Markwayne,Mullin,,,,Purchase,COF,,,"$15,001 - $50,000",,,,,,2025-03-19,
B001236,John,Boozman,,,,Sale (Full),DTE,,,1001.0,,,,,,2025-03-19,
B001236,John,Boozman,,,,Sale (Partial),IVW,,,1001.0,,,,,,2025-03-19,
B001236,John,Boozman,,,,Purchase,TBLL,,,1001.0,,,,,,2025-03-19,
B001236,John,Boozman,,,,Purchase,AMAT,,,1001.0,,,,,,2025-03-19,
M001190,Markwayne,Mullin,,,,Purchase,COF,,,15001.0,,,,,,2025-03-19,
H000273,John,Hickenlooper,,,,Sale (Partial),FWONK,,,"$50,001 - $100,000",,,,,,2025-03-18,
H000273,John,Hickenlooper,,,,Sale (Partial),FWONK,,,50001.0,,,,,,2025-03-18,
M001242,Bernardo,Moreno,,,,Sale (Full),BEEP,,,"$15,001 - $50,000",,,,,,2025-03-17,
M001242,Bernardo,Moreno,,,,Sale (Full),BEEP,,,15001.0,,,,,,2025-03-17,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-03-13,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-03-13,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-03-11,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-03-11,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$50,001 - $100,000",,,,,,2025-03-10,
M001243,David H.,McCormick,,,,Purchase,BITB,,,50001.0,,,,,,2025-03-10,
M001244,Ashley B.,Moody,,,,Purchase,LLY,,,"$100,001 - $250,000",,,,,,2025-03-06,
M001244,Ashley B.,Moody,,,,Purchase,LLY,,,100001.0,,,,,,2025-03-06,
B001236,John,Boozman,,,,Purchase,TBLL,,,"$1,001 - $15,000",,,,,,2025-03-05,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-03-05,
B001236,John,Boozman,,,,Purchase,TBLL,,,1001.0,,,,,,2025-03-05,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-03-05,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$50,001 - $100,000",,,,,,2025-03-03,
M000355,A. Mitchell Jr.,McConnell,,,,Purchase,WFC,,,"$1,001 - $15,000",,,,,,2025-03-03,
M001243,David H.,McCormick,,,,Purchase,BITB,,,50001.0,,,,,,2025-03-03,
M000355,A. Mitchell Jr.,McConnell,,,,Purchase,WFC,,,1001.0,,,,,,2025-03-03,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-02-28,
M001243,David H.,McCormick,,,,Sale (Partial),GS,,,"$1,000,001 - $5,000,000",,,,,,2025-02-28,
M001243,David H.,McCormick,,,,Sale (Partial),GS,,,1000001.0,,,,,,2025-02-28,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-02-28,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$50,001 - $100,000",,,,,,2025-02-27,
M001243,David H.,McCormick,,,,Purchase,BITB,,,50001.0,,,,,,2025-02-27,
B001236,John,Boozman,,,,Sale (Partial),EMLP,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Sale (Partial),FTGC,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Sale (Partial),IVW,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,ECL,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,AXP,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,LITP,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,AMZN,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,TBLL,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,MSI,,,"$1,001 - $15,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,NVDA,,,"$1,001 - $15,000",,,,,,2025-02-26,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$15,001 - $50,000",,,,,,2025-02-26,
B001236,John,Boozman,,,,Sale (Partial),IVW,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Sale (Partial),EMLP,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Sale (Partial),FTGC,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,MSI,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,AMZN,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,NVDA,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,ECL,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,AXP,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,LITP,,,1001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,TBLL,,,1001.0,,,,,,2025-02-26,
M001243,David H.,McCormick,,,,Purchase,BITB,,,15001.0,,,,,,2025-02-26,
B001236,John,Boozman,,,,Purchase,URNM,,,"$1,001 - $15,000",,,,,,2025-02-25,
M001243,David H.,McCormick,,,,Purchase,BITB,,,"$50,001 - $100,000",,,,,,2025-02-25,
B001236,John,Boozman,,,,Purchase,URNM,,,1001.0,,,,,,2025-02-25,
M001243,David H.,McCormick,,,,Purchase,BITB,,,50001.0,,,,,,2025-02-25,
M001244,Ashley B.,Moody,,,,Purchase,AMD,,,"$100,001 - $250,000",,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Sale (Partial),SMCI,,,"$50,001 - $100,000",,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Purchase,GENI,,,"$1,001 - $15,000",,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Purchase,ASML,,,"$50,001 - $100,000",,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Sale (Full),HWM,,,"$50,001 - $100,000",,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Sale (Partial),SMCI,,,"$15,001 - $50,000",,,,,,2025-02-24,
C001047,Shelley Moore,Capito,,,,Sale (Partial),ABT,,,"$1,001 - $15,000",,,,,,2025-02-24,
C001047,Shelley Moore,Capito,,,,Sale (Partial),ACN,,,"$1,001 - $15,000",,,,,,2025-02-24,
C001047,Shelley Moore,Capito,,,,Sale (Full),CMCSA,,,"$1,001 - $15,000",,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Purchase,GENI,,,1001.0,,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Sale (Partial),SMCI,,,50001.0,,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Purchase,ASML,,,50001.0,,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Sale (Partial),SMCI,,,15001.0,,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Sale (Full),HWM,,,50001.0,,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Purchase,AMD,,,100001.0,,,,,,2025-02-24,
C001047,Shelley Moore,Capito,,,,Sale (Partial),ABT,,,1001.0,,,,,,2025-02-24,
C001047,Shelley Moore,Capito,,,,Sale (Partial),ACN,,,1001.0,,,,,,2025-02-24,
C001047,Shelley Moore,Capito,,,,Sale (Full),CMCSA,,,1001.0,,,,,,2025-02-24,
M001244,Ashley B.,Moody,,,,Sale (Full),KPTI,,,"$1,001 - $15,000",,,,,,2025-02-20,
M001244,Ashley B.,Moody,,,,Sale (Full),DM,,,"$1,001 - $15,000",,,,,,2025-02-20,
M001244,Ashley B.,Moody,,,,Sale (Full),ADCT,,,"$1,001 - $15,000",,,,,,2025-02-20,
M001244,Ashley B.,Moody,,,,Sale (Full),ADCT,,,1001.0,,,,,,2025-02-20,
M001244,Ashley B.,Moody,,,,Sale (Full),KPTI,,,1001.0,,,,,,2025-02-20,
M001244,Ashley B.,Moody,,,,Sale (Full),DM,,,1001.0,,,,,,2025-02-20,
B001299,James E.,Banks,,,,Sale (Full),YUM,,,"$1,001 - $15,000",,,,,,2025-02-18,
B001299,James E.,Banks,,,,Sale (Full),YUM,,,1001.0,,,,,,2025-02-18,
B001236,John,Boozman,,,,Sale (Partial),IVW,,,"$1,001 - $15,000",,,,,,2025-02-14,
B001236,John,Boozman,,,,Purchase,MSFT,,,"$1,001 - $15,000",,,,,,2025-02-14,
B001236,John,Boozman,,,,Sale (Partial),IVW,,,1001.0,,,,,,2025-02-14,
B001236,John,Boozman,,,,Purchase,MSFT,,,1001.0,,,,,,2025-02-14,
B001236,John,Boozman,,,,Sale (Full),PFE,,,"$1,001 - $15,000",,,,,,2025-02-13,
B001236,John,Boozman,,,,Sale (Full),DIS,,,"$1,001 - $15,000",,,,,,2025-02-13,
B001236,John,Boozman,,,,Purchase,GOOGL,,,"$1,001 - $15,000",,,,,,2025-02-13,
B001236,John,Boozman,,,,Purchase,BSX,,,"$1,001 - $15,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Purchase,TJX,,,"$15,001 - $50,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Purchase,PM,,,"$15,001 - $50,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Sale (Full),VAW,,,"$100,001 - $250,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Purchase,MSFT,,,"$50,001 - $100,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Purchase,ACN,,,"$50,001 - $100,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Sale (Full),HON,,,"$15,001 - $50,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Sale (Full),DHR,,,"$15,001 - $50,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Sale (Partial),BRK,,,"$15,001 - $50,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Sale (Full),AMD,,,"$50,001 - $100,000",,,,,,2025-02-13,
M001190,Markwayne,Mullin,,,,Sale (Partial),STZ,,,"$15,001 - $50,000",,,,,,2025-02-13,
