filename,first_name,first_name1,last_name,last_name1,middle_name,nick_name,bioguide_id,cid,fecid,state,position,party,chamber,congress_number,assumed_office,tenure_months,tenure_years,tenure_pretty,birth_year,death_year,date_of_birth,age
DKDavis1.jpg,Danny,Danny,Davis,Davis,K.,,D000096,,,IL,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1941,,9/6/41,84
DGDavis1.jpg,Donald,Don,Davis,Davis,G.,,D000230,,,NC,Representative,Democratic,House,119,1/3/23,32,2.67,"2 years, 8 months",1971,,8/29/71,54
DKDavis2.jpg,Danny,Danny,Davis,Davis,K.,,D000096,,,IL,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1941,,9/6/41,84
DGDavis2.jpg,Donald,Don,Davis,Davis,G.,,D000230,,,NC,Representative,Democratic,House,119,1/3/23,32,2.67,"2 years, 8 months",1971,,8/29/71,54
DKDavis3.jpg,Danny,Danny,Davis,Davis,K.,,D000096,,,IL,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1941,,9/6/41,84
DGDavis3.jpg,Donald,Don,Davis,Davis,G.,,D000230,,,NC,Representative,Democratic,House,119,1/3/23,32,2.67,"2 years, 8 months",1971,,8/29/71,54
DKDavis4.jpg,Danny,Danny,Davis,Davis,K.,,D000096,,,IL,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1941,,9/6/41,84
DGDavis4.jpg,Donald,Don,Davis,Davis,G.,,D000230,,,NC,Representative,Democratic,House,119,1/3/23,32,2.67,"2 years, 8 months",1971,,8/29/71,54
MDeLaCruz.jpg,Monica,Monica,De La Cruz,De La Cruz,,,D000594,,,TX,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1974,,11/11/74,50
MDeLaCruz1.jpg,Monica,Monica,De La Cruz,De La Cruz,,,D000594,,,TX,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1974,,11/11/74,50
MDeLaCruz2.jpg,Monica,Monica,De La Cruz,De La Cruz,,,D000594,,,TX,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1974,,11/11/74,50
MDeLaCruz3.jpg,Monica,Monica,De La Cruz,De La Cruz,,,D000594,,,TX,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1974,,11/11/74,50
MDeLaCruz4.jpg,Monica,Monica,De La Cruz,De La Cruz,,,D000594,,,TX,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1974,,11/11/74,50
MDean.jpg,Madeleine,Madeleine,Dean,Dean,,,D000631,,,PA,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1959,,6/6/59,66
MDean1.jpg,Madeleine,Madeleine,Dean,Dean,,,D000631,,,PA,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1959,,6/6/59,66
MDean2.jpg,Madeleine,Madeleine,Dean,Dean,,,D000631,,,PA,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1959,,6/6/59,66
MDean3.jpg,Madeleine,Madeleine,Dean,Dean,,,D000631,,,PA,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1959,,6/6/59,66
MDean4.jpg,Madeleine,Madeleine,Dean,Dean,,,D000631,,,PA,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1959,,6/6/59,66
DDeGette.jpg,Diana,Diana,DeGette,DeGette,,,D000197,,,CO,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1957,,7/29/57,68
DDeGette1.jpg,Diana,Diana,DeGette,DeGette,,,D000197,,,CO,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1957,,7/29/57,68
DDeGette2.jpg,Diana,Diana,DeGette,DeGette,,,D000197,,,CO,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1957,,7/29/57,68
DDeGette3.jpg,Diana,Diana,DeGette,DeGette,,,D000197,,,CO,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1957,,7/29/57,68
DDeGette4.jpg,Diana,Diana,DeGette,DeGette,,,D000197,,,CO,Representative,Democrat,House,119,1/3/97,344,28.67,"28 years, 8 months",1957,,7/29/57,68
RDeLauro.jpg,Rosa,Rosa,DeLauro,Delauro,L.,,D000216,,,CT,Representative,Democrat,House,119,1/3/91,416,34.67,"34 years, 8 months",1943,,3/2/43,82
RDeLauro1.jpg,Rosa,Rosa,DeLauro,Delauro,L.,,D000216,,,CT,Representative,Democrat,House,119,1/3/91,416,34.67,"34 years, 8 months",1943,,3/2/43,82
RDeLauro2.jpg,Rosa,Rosa,DeLauro,Delauro,L.,,D000216,,,CT,Representative,Democrat,House,119,1/3/91,416,34.67,"34 years, 8 months",1943,,3/2/43,82
RDeLauro3.jpg,Rosa,Rosa,DeLauro,Delauro,L.,,D000216,,,CT,Representative,Democrat,House,119,1/3/91,416,34.67,"34 years, 8 months",1943,,3/2/43,82
RDeLauro4.jpg,Rosa,Rosa,DeLauro,Delauro,L.,,D000216,,,CT,Representative,Democrat,House,119,1/3/91,416,34.67,"34 years, 8 months",1943,,3/2/43,82
SDelBene.jpg,Suzan,Suzan,DelBene,Delbene,K.,,D000617,,,WA,Representative,Democrat,House,119,11/13/12,154,12.83,"12 years, 10 months",1962,,2/17/62,63
SDelBene1.jpg,Suzan,Suzan,DelBene,Delbene,K.,,D000617,,,WA,Representative,Democrat,House,119,11/13/12,154,12.83,"12 years, 10 months",1962,,2/17/62,63
SDelBene2.jpg,Suzan,Suzan,DelBene,Delbene,K.,,D000617,,,WA,Representative,Democrat,House,119,11/13/12,154,12.83,"12 years, 10 months",1962,,2/17/62,63
SDelBene3.jpg,Suzan,Suzan,DelBene,Delbene,K.,,D000617,,,WA,Representative,Democrat,House,119,11/13/12,154,12.83,"12 years, 10 months",1962,,2/17/62,63
SDelBene4.jpg,Suzan,Suzan,DelBene,Delbene,K.,,D000617,,,WA,Representative,Democrat,House,119,11/13/12,154,12.83,"12 years, 10 months",1962,,2/17/62,63
CDeluzio.jpg,Christopher,Chris,Deluzio,Deluzio,R.,,D000530,,,PA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1984,,7/13/84,41
CDeluzio1.jpg,Christopher,Chris,Deluzio,Deluzio,R.,,D000530,,,PA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1984,,7/13/84,41
CDeluzio2.jpg,Christopher,Chris,Deluzio,Deluzio,R.,,D000530,,,PA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1984,,7/13/84,41
CDeluzio3.jpg,Christopher,Chris,Deluzio,Deluzio,R.,,D000530,,,PA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1984,,7/13/84,41
CDeluzio4.jpg,Christopher,Chris,Deluzio,Deluzio,R.,,D000530,,,PA,Representative,Democrat,House,119,1/3/23,32,2.67,"2 years, 8 months",1984,,7/13/84,41
MDeSaulnier.jpg,Mark,Mark,DeSaulnier,Desaulnier,,,D000623,,,CA,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1952,,3/31/52,73
MDeSaulnier1.jpg,Mark,Mark,DeSaulnier,Desaulnier,,,D000623,,,CA,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1952,,3/31/52,73
MDeSaulnier2.jpg,Mark,Mark,DeSaulnier,Desaulnier,,,D000623,,,CA,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1952,,3/31/52,73
MDeSaulnier3.jpg,Mark,Mark,DeSaulnier,Desaulnier,,,D000623,,,CA,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1952,,3/31/52,73
MDeSaulnier4.jpg,Mark,Mark,DeSaulnier,Desaulnier,,,D000623,,,CA,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1952,,3/31/52,73
SDesJarlais.jpg,Scott,Scott,DesJarlais,Desjarlais,,,D000616,,,TN,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1964,,2/21/64,61
SDesJarlais1.jpg,Scott,Scott,DesJarlais,Desjarlais,,,D000616,,,TN,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1964,,2/21/64,61
SDesJarlais2.jpg,Scott,Scott,DesJarlais,Desjarlais,,,D000616,,,TN,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1964,,2/21/64,61
SDesJarlais3.jpg,Scott,Scott,DesJarlais,Desjarlais,,,D000616,,,TN,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1964,,2/21/64,61
SDesJarlais4.jpg,Scott,Scott,DesJarlais,Desjarlais,,,D000616,,,TN,Representative,Republican,House,119,1/3/11,176,14.67,"14 years, 8 months",1964,,2/21/64,61
MDexter.jpg,Maxine,Maxine,Dexter,Dexter,,,D000635,,,OR,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1972,,12/5/72,52
MDexter1.jpg,Maxine,Maxine,Dexter,Dexter,,,D000635,,,OR,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1972,,12/5/72,52
MDexter2.jpg,Maxine,Maxine,Dexter,Dexter,,,D000635,,,OR,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1972,,12/5/72,52
MDexter3.jpg,Maxine,Maxine,Dexter,Dexter,,,D000635,,,OR,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1972,,12/5/72,52
MDexter4.jpg,Maxine,Maxine,Dexter,Dexter,,,D000635,,,OR,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1972,,12/5/72,52
MDBalart.jpg,Mario,Mario,Diaz-Balart,Diaz-Balart,,,D000600,,,FL,Representative,Republican,House,119,1/3/03,272,22.67,"22 years, 8 months",1961,,9/25/61,64
MDBalart1.jpg,Mario,Mario,Diaz-Balart,Diaz-Balart,,,D000600,,,FL,Representative,Republican,House,119,1/3/03,272,22.67,"22 years, 8 months",1961,,9/25/61,64
MDBalart2.jpg,Mario,Mario,Diaz-Balart,Diaz-Balart,,,D000600,,,FL,Representative,Republican,House,119,1/3/03,272,22.67,"22 years, 8 months",1961,,9/25/61,64
MDBalart3.jpg,Mario,Mario,Diaz-Balart,Diaz-Balart,,,D000600,,,FL,Representative,Republican,House,119,1/3/03,272,22.67,"22 years, 8 months",1961,,9/25/61,64
MDBalart4.jpg,Mario,Mario,Diaz-Balart,Diaz-Balart,,,D000600,,,FL,Representative,Republican,House,119,1/3/03,272,22.67,"22 years, 8 months",1961,,9/25/61,64
DDingell.jpg,Debbie,Debbie,Dingell,Dingell,,,D000624,,,MI,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1953,,11/23/53,71
DDingell1.jpg,Debbie,Debbie,Dingell,Dingell,,,D000624,,,MI,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1953,,11/23/53,71
DDingell2.jpg,Debbie,Debbie,Dingell,Dingell,,,D000624,,,MI,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1953,,11/23/53,71
DDingell3.jpg,Debbie,Debbie,Dingell,Dingell,,,D000624,,,MI,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1953,,11/23/53,71
DDingell4.jpg,Debbie,Debbie,Dingell,Dingell,,,D000624,,,MI,Representative,Democrat,House,119,1/3/15,128,10.67,"10 years, 8 months",1953,,11/23/53,71
LDoggett.jpg,Lloyd,Lloyd,Doggett,Doggett,,,D000399,,,TX,Representative,Democrat,House,119,1/3/95,368,30.67,"30 years, 8 months",1946,,10/6/46,78
LDoggett1.jpg,Lloyd,Lloyd,Doggett,Doggett,,,D000399,,,TX,Representative,Democrat,House,119,1/3/95,368,30.67,"30 years, 8 months",1946,,10/6/46,78
LDoggett2.jpg,Lloyd,Lloyd,Doggett,Doggett,,,D000399,,,TX,Representative,Democrat,House,119,1/3/95,368,30.67,"30 years, 8 months",1946,,10/6/46,78
LDoggett3.jpg,Lloyd,Lloyd,Doggett,Doggett,,,D000399,,,TX,Representative,Democrat,House,119,1/3/95,368,30.67,"30 years, 8 months",1946,,10/6/46,78
LDoggett4.jpg,Lloyd,Lloyd,Doggett,Doggett,,,D000399,,,TX,Representative,Democrat,House,119,1/3/95,368,30.67,"30 years, 8 months",1946,,10/6/46,78
BDonalds.jpg,Byron,Byron,Donalds,Donalds,,,D000032,,,FL,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1978,,10/26/78,46
BDonalds1.jpg,Byron,Byron,Donalds,Donalds,,,D000032,,,FL,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1978,,10/26/78,46
BDonalds2.jpg,Byron,Byron,Donalds,Donalds,,,D000032,,,FL,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1978,,10/26/78,46
BDonalds3.jpg,Byron,Byron,Donalds,Donalds,,,D000032,,,FL,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1978,,10/26/78,46
BDonalds4.jpg,Byron,Byron,Donalds,Donalds,,,D000032,,,FL,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1978,,10/26/78,46
TDowning.jpg,Troy,Troy,Downing,Downing,,,D000634,,,MT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1967,,3/4/67,58
TDowning1.jpg,Troy,Troy,Downing,Downing,,,D000634,,,MT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1967,,3/4/67,58
TDowning2.jpg,Troy,Troy,Downing,Downing,,,D000634,,,MT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1967,,3/4/67,58
TDowning3.jpg,Troy,Troy,Downing,Downing,,,D000634,,,MT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1967,,3/4/67,58
TDowning4.jpg,Troy,Troy,Downing,Downing,,,D000634,,,MT,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1967,,3/4/67,58
TDuckworth.jpg,Tammy,Tammy,Duckworth,Duckworth,,,D000622,,,IL,Senator,Democrat,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1968,,3/12/68,57
TDuckworth1.jpg,Tammy,Tammy,Duckworth,Duckworth,,,D000622,,,IL,Senator,Democrat,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1968,,3/12/68,57
TDuckworth2.jpg,Tammy,Tammy,Duckworth,Duckworth,,,D000622,,,IL,Senator,Democrat,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1968,,3/12/68,57
TDuckworth3.jpg,Tammy,Tammy,Duckworth,Duckworth,,,D000622,,,IL,Senator,Democrat,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1968,,3/12/68,57
TDuckworth4.jpg,Tammy,Tammy,Duckworth,Duckworth,,,D000622,,,IL,Senator,Democrat,Senate,119,1/3/17,104,8.67,"8 years, 8 months",1968,,3/12/68,57
NDunn.jpg,Neal,Neal,Dunn,Dunn,P.,,D000628,,,FL,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1953,,2/16/53,72
NDunn1.jpg,Neal,Neal,Dunn,Dunn,P.,,D000628,,,FL,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1953,,2/16/53,72
NDunn2.jpg,Neal,Neal,Dunn,Dunn,P.,,D000628,,,FL,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1953,,2/16/53,72
NDunn3.jpg,Neal,Neal,Dunn,Dunn,P.,,D000628,,,FL,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1953,,2/16/53,72
NDunn4.jpg,Neal,Neal,Dunn,Dunn,P.,,D000628,,,FL,Representative,Republican,House,119,1/3/17,104,8.67,"8 years, 8 months",1953,,2/16/53,72
RDurbin.jpg,Richard,Richard,Durbin,Durbin,J.,,D000563,,,IL,Senator,Democrat,Senate,119,1/3/97,344,28.67,"28 years, 8 months",1944,,11/21/44,80
RDurbin1.jpg,Richard,Richard,Durbin,Durbin,J.,,D000563,,,IL,Senator,Democrat,Senate,119,1/3/97,344,28.67,"28 years, 8 months",1944,,11/21/44,80
RDurbin2.jpg,Richard,Richard,Durbin,Durbin,J.,,D000563,,,IL,Senator,Democrat,Senate,119,1/3/97,344,28.67,"28 years, 8 months",1944,,11/21/44,80
RDurbin3.jpg,Richard,Richard,Durbin,Durbin,J.,,D000563,,,IL,Senator,Democrat,Senate,119,1/3/97,344,28.67,"28 years, 8 months",1944,,11/21/44,80
RDurbin4.jpg,Richard,Richard,Durbin,Durbin,J.,,D000563,,,IL,Senator,Democrat,Senate,119,1/3/97,344,28.67,"28 years, 8 months",1944,,11/21/44,80
CEdwards.jpg,Chuck,Chuck,Edwards,Edwards,,,E000246,,,NC,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1960,,9/13/60,65
CEdwards1.jpg,Chuck,Chuck,Edwards,Edwards,,,E000246,,,NC,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1960,,9/13/60,65
CEdwards2.jpg,Chuck,Chuck,Edwards,Edwards,,,E000246,,,NC,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1960,,9/13/60,65
CEdwards3.jpg,Chuck,Chuck,Edwards,Edwards,,,E000246,,,NC,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1960,,9/13/60,65
CEdwards4.jpg,Chuck,Chuck,Edwards,Edwards,,,E000246,,,NC,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1960,,9/13/60,65
SElfreth.jpg,Sarah,Sarah,Elfreth,Elfreth,,,E000301,,,MD,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1988,,9/9/88,37
SElfreth1.jpg,Sarah,Sarah,Elfreth,Elfreth,,,E000301,,,MD,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1988,,9/9/88,37
SElfreth2.jpg,Sarah,Sarah,Elfreth,Elfreth,,,E000301,,,MD,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1988,,9/9/88,37
SElfreth3.jpg,Sarah,Sarah,Elfreth,Elfreth,,,E000301,,,MD,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1988,,9/9/88,37
SElfreth4.jpg,Sarah,Sarah,Elfreth,Elfreth,,,E000301,,,MD,Representative,Democrat,House,119,1/3/25,8,0.67,8 months,1988,,9/9/88,37
JEllzey.jpg,Jake,Jake,Ellzey,Ellzey,,,E000071,,,TX,Representative,Republican,House,119,7/30/21,49,4.08,"4 years, 1 month",1970,,1/24/70,55
JEllzey1.jpg,Jake,Jake,Ellzey,Ellzey,,,E000071,,,TX,Representative,Republican,House,119,7/30/21,49,4.08,"4 years, 1 month",1970,,1/24/70,55
JEllzey2.jpg,Jake,Jake,Ellzey,Ellzey,,,E000071,,,TX,Representative,Republican,House,119,7/30/21,49,4.08,"4 years, 1 month",1970,,1/24/70,55
JEllzey3.jpg,Jake,Jake,Ellzey,Ellzey,,,E000071,,,TX,Representative,Republican,House,119,7/30/21,49,4.08,"4 years, 1 month",1970,,1/24/70,55
JEllzey4.jpg,Jake,Jake,Ellzey,Ellzey,,,E000071,,,TX,Representative,Republican,House,119,7/30/21,49,4.08,"4 years, 1 month",1970,,1/24/70,55
TEmmer.jpg,Tom,Thomas,Emmer,Emmer,,,E000294,,,MN,Representative,Republican,House,119,1/3/15,128,10.67,"10 years, 8 months",1961,,3/3/61,64
TEmmer1.jpg,Tom,Thomas,Emmer,Emmer,,,E000294,,,MN,Representative,Republican,House,119,1/3/15,128,10.67,"10 years, 8 months",1961,,3/3/61,64
TEmmer2.jpg,Tom,Thomas,Emmer,Emmer,,,E000294,,,MN,Representative,Republican,House,119,1/3/15,128,10.67,"10 years, 8 months",1961,,3/3/61,64
TEmmer3.jpg,Tom,Thomas,Emmer,Emmer,,,E000294,,,MN,Representative,Republican,House,119,1/3/15,128,10.67,"10 years, 8 months",1961,,3/3/61,64
TEmmer4.jpg,Tom,Thomas,Emmer,Emmer,,,E000294,,,MN,Representative,Republican,House,119,1/3/15,128,10.67,"10 years, 8 months",1961,,3/3/61,64
JErnst.jpg,Joni,Joni,Ernst,Ernst,,,E000295,,,IA,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1970,,7/1/70,55
JErnst1.jpg,Joni,Joni,Ernst,Ernst,,,E000295,,,IA,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1970,,7/1/70,55
JErnst2.jpg,Joni,Joni,Ernst,Ernst,,,E000295,,,IA,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1970,,7/1/70,55
JErnst3.jpg,Joni,Joni,Ernst,Ernst,,,E000295,,,IA,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1970,,7/1/70,55
JErnst4.jpg,Joni,Joni,Ernst,Ernst,,,E000295,,,IA,Senator,Republican,Senate,119,1/3/15,128,10.67,"10 years, 8 months",1970,,7/1/70,55
VEscobar.jpg,Veronica,Veronica,Escobar,Escobar,,,E000299,,,TX,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1969,,9/15/69,56
VEscobar1.jpg,Veronica,Veronica,Escobar,Escobar,,,E000299,,,TX,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1969,,9/15/69,56
VEscobar2.jpg,Veronica,Veronica,Escobar,Escobar,,,E000299,,,TX,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1969,,9/15/69,56
VEscobar3.jpg,Veronica,Veronica,Escobar,Escobar,,,E000299,,,TX,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1969,,9/15/69,56
VEscobar4.jpg,Veronica,Veronica,Escobar,Escobar,,,E000299,,,TX,Representative,Democrat,House,119,1/3/19,80,6.67,"6 years, 8 months",1969,,9/15/69,56
AEspaillat.jpg,Adriano,Adriano,Espaillat,Espaillat,,,E000297,,,NY,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1954,,9/27/54,71
AEspaillat1.jpg,Adriano,Adriano,Espaillat,Espaillat,,,E000297,,,NY,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1954,,9/27/54,71
AEspaillat2.jpg,Adriano,Adriano,Espaillat,Espaillat,,,E000297,,,NY,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1954,,9/27/54,71
AEspaillat3.jpg,Adriano,Adriano,Espaillat,Espaillat,,,E000297,,,NY,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1954,,9/27/54,71
AEspaillat4.jpg,Adriano,Adriano,Espaillat,Espaillat,,,E000297,,,NY,Representative,Democrat,House,119,1/3/17,104,8.67,"8 years, 8 months",1954,,9/27/54,71
REstes.jpg,Ron,Ron,Estes,Estes,,,E000298,,,KS,Representative,Republican,House,119,4/25/17,101,8.42,"8 years, 5 months",1956,,7/19/56,69
REstes1.jpg,Ron,Ron,Estes,Estes,,,E000298,,,KS,Representative,Republican,House,119,4/25/17,101,8.42,"8 years, 5 months",1956,,7/19/56,69
REstes2.jpg,Ron,Ron,Estes,Estes,,,E000298,,,KS,Representative,Republican,House,119,4/25/17,101,8.42,"8 years, 5 months",1956,,7/19/56,69
REstes3.jpg,Ron,Ron,Estes,Estes,,,E000298,,,KS,Representative,Republican,House,119,4/25/17,101,8.42,"8 years, 5 months",1956,,7/19/56,69
REstes4.jpg,Ron,Ron,Estes,Estes,,,E000298,,,KS,Representative,Republican,House,119,4/25/17,101,8.42,"8 years, 5 months",1956,,7/19/56,69
DEvans.jpg,Dwight,Dwight,Evans,Evans,,,E000296,,,PA,Representative,Democrat,House,119,11/14/16,106,8.83,"8 years, 10 months",1954,,5/16/54,71
GEvans.jpg,Gabe,Gabe,Evans,Evans,,,E000300,,,CO,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,7/28/86,39
DEvans1.jpg,Dwight,Dwight,Evans,Evans,,,E000296,,,PA,Representative,Democrat,House,119,11/14/16,106,8.83,"8 years, 10 months",1954,,5/16/54,71
GEvans1.jpg,Gabe,Gabe,Evans,Evans,,,E000300,,,CO,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,7/28/86,39
DEvans2.jpg,Dwight,Dwight,Evans,Evans,,,E000296,,,PA,Representative,Democrat,House,119,11/14/16,106,8.83,"8 years, 10 months",1954,,5/16/54,71
GEvans2.jpg,Gabe,Gabe,Evans,Evans,,,E000300,,,CO,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,7/28/86,39
DEvans3.jpg,Dwight,Dwight,Evans,Evans,,,E000296,,,PA,Representative,Democrat,House,119,11/14/16,106,8.83,"8 years, 10 months",1954,,5/16/54,71
GEvans3.jpg,Gabe,Gabe,Evans,Evans,,,E000300,,,CO,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,7/28/86,39
DEvans4.jpg,Dwight,Dwight,Evans,Evans,,,E000296,,,PA,Representative,Democrat,House,119,11/14/16,106,8.83,"8 years, 10 months",1954,,5/16/54,71
GEvans4.jpg,Gabe,Gabe,Evans,Evans,,,E000300,,,CO,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1986,,7/28/86,39
MEzell.jpg,Mike,Mike,Ezell,Ezell,,,E000235,,,MS,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1959,,4/6/59,66
MEzell1.jpg,Mike,Mike,Ezell,Ezell,,,E000235,,,MS,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1959,,4/6/59,66
MEzell2.jpg,Mike,Mike,Ezell,Ezell,,,E000235,,,MS,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1959,,4/6/59,66
MEzell3.jpg,Mike,Mike,Ezell,Ezell,,,E000235,,,MS,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1959,,4/6/59,66
MEzell4.jpg,Mike,Mike,Ezell,Ezell,,,E000235,,,MS,Representative,Republican,House,119,1/3/23,32,2.67,"2 years, 8 months",1959,,4/6/59,66
PFallon.jpg,Pat,Pat,Fallon,Fallon,,,F000246,,,TX,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1967,,12/19/67,57
PFallon1.jpg,Pat,Pat,Fallon,Fallon,,,F000246,,,TX,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1967,,12/19/67,57
PFallon2.jpg,Pat,Pat,Fallon,Fallon,,,F000246,,,TX,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1967,,12/19/67,57
PFallon3.jpg,Pat,Pat,Fallon,Fallon,,,F000246,,,TX,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1967,,12/19/67,57
PFallon4.jpg,Pat,Pat,Fallon,Fallon,,,F000246,,,TX,Representative,Republican,House,119,1/3/21,56,4.67,"4 years, 8 months",1967,,12/19/67,57
JFedorchak.jpg,Julie,Julie,Fedorchak,Fedorchak,,,F000482,,,ND,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1968,,9/28/68,57
JFedorchak1.jpg,Julie,Julie,Fedorchak,Fedorchak,,,F000482,,,ND,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1968,,9/28/68,57
JFedorchak2.jpg,Julie,Julie,Fedorchak,Fedorchak,,,F000482,,,ND,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1968,,9/28/68,57
JFedorchak3.jpg,Julie,Julie,Fedorchak,Fedorchak,,,F000482,,,ND,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1968,,9/28/68,57
JFedorchak4.jpg,Julie,Julie,Fedorchak,Fedorchak,,,F000482,,,ND,Representative,Republican,House,119,1/3/25,8,0.67,8 months,1968,,9/28/68,57
