filename,first_name,first_name1,first_name2,last_name,last_name1,last_name2,middle_name,middle_name1,nick_name,nick_name1,suffix,bioguide_id,cid,fecid,state,title,party,chamber,congress_number,assumed_office,date_of_birth,age,match_method,merge_note,birth_year,death_year,tenure_months,tenure_pretty,tenure_years
MDBalart.jpg,Mario,Mario,Mario,Diaz-Balart,Diaz-Balart,Diaz-Balart,,,,,,D000600,N00025337,H2FL25018,FL,Representative,Republican,House,119,1/3/03,9/25/61,64,fecid,,1961,,272,"22 years, 8 months",22.67
DDingell.jpg,Debbie,Debbie,Debbie,Dingell,Dingell,Dingell,,,,,,D000624,N00036149,H4MI12079,MI,Representative,Democrat,House,119,1/3/15,11/23/53,71,fecid,,1953,,128,"10 years, 8 months",10.67
LDoggett.jpg,Lloyd,Lloyd,Lloyd,Doggett,Doggett,Doggett,,Alton,,,II,D000399,N00006023,H4TX10028,TX,Representative,Democrat,House,119,1/3/95,10/6/46,78,slug,,1946,,368,"30 years, 8 months",30.67
BDonalds.jpg,Byron,Byron,Byron,Donalds,Donalds,Donalds,,,,,,D000032,N00034016,H2FL14186,FL,Representative,Republican,House,119,1/3/21,10/26/78,46,fecid,,1978,,56,"4 years, 8 months",4.67
TDowning.jpg,Troy,Troy,Troy,Downing,Downing,Downing,,,,,,D000634,,H4MT02098,MT,Representative,Republican,House,119,1/3/25,3/4/67,58,slug,,1967,,8,8 months,0.67
TDuckworth.jpg,Tammy,Tammy,,Duckworth,Duckworth,,,,,,,D000622,N00027860,S6IL00292,IL,Senator,Democrat,Senate,119,1/3/17,3/12/68,57,,,1968,,104,"8 years, 8 months",8.67
NDunn.jpg,Neal,Neal,Neal,Dunn,Dunn,Dunn,P.,Patrick,,,,D000628,N00037442,H6FL02208,FL,Representative,Republican,House,119,1/3/17,2/16/53,72,fecid,,1953,,104,"8 years, 8 months",8.67
RDurbin.jpg,Richard,Richard,Richard,Durbin,Durbin,Durbin,J.,J.,,Dick,,D000563,,S6IL00151,IL,Senator,Democrat,Senate,119,1/3/97,11/21/44,80,slug,,1944,,344,"28 years, 8 months",28.67
CEdwards.jpg,Chuck,Chuck,Charles,Edwards,Edwards,Edwards,,Marion,,Chuck,,E000246,N00049670,H2NC14050,NC,Representative,Republican,House,119,1/3/23,9/13/60,65,fecid,,1960,,32,"2 years, 8 months",2.67
SElfreth.jpg,Sarah,Sarah,Sarah,Elfreth,Elfreth,Elfreth,,Kelly,,,,E000301,,H4MD03156,MD,Representative,Democrat,House,119,1/3/25,9/9/88,37,slug,,1988,,8,8 months,0.67
JEllzey.jpg,Jake,Jake,John,Ellzey,Ellzey,Ellzey,,Kevin,,Jake,Sr.,E000071,N00042243,H8TX06266,TX,Representative,Republican,House,119,7/30/21,1/24/70,55,fecid,,1970,,49,"4 years, 1 month",4.08
TEmmer.jpg,Tom,Thomas,Thomas,Emmer,Emmer,Emmer,,Earl,,Tom,Jr.,E000294,N00035440,H4MN06087,MN,Representative,Republican,House,119,1/3/15,3/3/61,64,fecid,,1961,,128,"10 years, 8 months",10.67
JErnst.jpg,Joni,Joni,Joni,Ernst,Ernst,Ernst,,K.,,,,E000295,,,IA,Senator,Republican,Senate,119,1/3/15,7/1/70,55,slug,,1970,,128,"10 years, 8 months",10.67
VEscobar.jpg,Veronica,Veronica,Veronica,Escobar,Escobar,Escobar,,,,,,E000299,N00041702,H8TX16109,TX,Representative,Democrat,House,119,1/3/19,9/15/69,56,fecid,,1969,,80,"6 years, 8 months",6.67
AEspaillat.jpg,Adriano,Adriano,Adriano,Espaillat,Espaillat,Espaillat,,,,,,E000297,N00034549,H2NY13096,NY,Representative,Democrat,House,119,1/3/17,9/27/54,71,fecid,,1954,,104,"8 years, 8 months",8.67
REstes.jpg,Ron,Ron,Ron,Estes,Estes,Estes,,,,,,E000298,N00040712,H8KS04112,KS,Representative,Republican,House,119,4/25/17,7/19/56,69,fecid,,1956,,101,"8 years, 5 months",8.42
DEvans.jpg,Dwight,Dwight,Dwight,Evans,Evans,Evans,,,,,,E000296,N00038450,H6PA02171,PA,Representative,Democrat,House,119,11/14/16,5/16/54,71,slug,,1954,,106,"8 years, 10 months",8.83
GEvans.jpg,Gabe,Gabe,,Evans,Evans,,,,,,,E000300,,,CO,Representative,Republican,House,119,1/3/25,7/28/86,39,,,1986,,8,8 months,0.67
MEzell.jpg,Mike,Mike,Walter,Ezell,Ezell,Ezell,,Michael,,Mike,,E000235,N00048240,H2MS04258,MS,Representative,Republican,House,119,1/3/23,4/6/59,66,fecid,,1959,,32,"2 years, 8 months",2.67
PFallon.jpg,Pat,Pat,,Fallon,Fallon,,,,,,,F000246,,,TX,Representative,Republican,House,119,1/3/21,12/19/67,57,,,1967,,56,"4 years, 8 months",4.67
JFedorchak.jpg,Julie,Julie,Julie,Fedorchak,Fedorchak,Fedorchak,,,,,,F000482,,H4ND00061,ND,Representative,Republican,House,119,1/3/25,9/28/68,57,slug,,1968,,8,8 months,0.67
RFeenstra.jpg,Randy,Randy,,Feenstra,Feenstra,,,,,,,F000446,N00044011,H0IA04145,IA,Representative,Republican,House,119,1/3/21,1/14/69,56,,,1969,,56,"4 years, 8 months",4.67
JFetterman.jpg,John,John,John,Fetterman,Fetterman,Fetterman,,Karl,,,,F000479,N00038201,S6PA00274,PA,Senator,Democrat,Senate,119,1/3/23,8/15/69,56,slug,,1969,,32,"2 years, 8 months",2.67
CFields.jpg,Cleo,Cleo,Cleo,Fields,Fields,Fields,,,,,,F000110,,H4LA06211,LA,Representative,Democrat,House,119,1/3/25,11/22/62,62,slug,,1962,,8,8 months,0.67
SFigures.jpg,Shomari,Shomari,Shomari,Figures,Figures,Figures,,C.,,,,F000481,,H4AL02170,AL,Representative,Democrat,House,119,1/3/25,9/3/85,40,slug,,1985,,8,8 months,0.67
RFine.jpg,Randy,Randy,Randy,Fine,Fine,Fine,,,,,,F000484,,,FL,Representative,Republican,House,119,4/2/25,4/20/74,51,slug,,1974,,5,5 months,0.42
BFinstad.jpg,Brad,Brad,Brad,Finstad,Finstad,Finstad,,,,,,F000475,N00050649,H2MN01223,MN,Representative,Republican,House,119,8/12/22,5/30/76,49,fecid,,1976,,37,"3 years, 1 month",3.08
MFischbach.jpg,Michelle,Michelle,Michelle,Fischbach,Fischbach,Fischbach,,,,,,F000470,N00045251,H0MN07091,MN,Representative,Republican,House,119,1/3/21,11/3/65,59,fecid,,1965,,56,"4 years, 8 months",4.67
DFischer.jpg,Deb,Debra,,Fischer,Fischer,,,,,,,F000463,,,NE,Senator,Republican,Senate,119,1/3/13,3/1/51,74,,,1951,,152,"12 years, 8 months",12.67
SFitzgerald.jpg,Scott,Scott,Scott,Fitzgerald,Fitzgerald,Fitzgerald,,L.,,,,F000471,N00045434,H0WI05113,WI,Representative,Republican,House,119,1/3/21,11/16/63,61,fecid,,1963,,56,"4 years, 8 months",4.67
BFitzpatrick.jpg,Brian,Brian,Brian,Fitzpatrick,Fitzpatrick,Fitzpatrick,K.,K.,,,,F000466,N00038779,H6PA08277,PA,Representative,Republican,House,119,1/3/17,12/17/73,51,fecid,,1973,,104,"8 years, 8 months",8.67
CFleischmann.jpg,Charles,Chuck,Charles,Fleischmann,Fleischmann,Fleischmann,J.,J.,Chuck,Chuck,,F000459,,H0TN03254,TN,Representative,Republican,House,119,1/3/11,10/11/62,62,slug,,1962,,176,"14 years, 8 months",14.67
LFletcher.jpg,Lizzie,Elizabeth,Elizabeth,Fletcher,Fletcher,Fletcher,,Pannill,,Lizzie,,F000468,N00041194,H8TX07140,TX,Representative,Democrat,House,119,1/3/19,2/13/75,50,fecid,,1975,,80,"6 years, 8 months",6.67
MFlood.jpg,Mike,Mike,Mike,Flood,Flood,Flood,,,,,,F000474,N00050145,H2NE01118,NE,Representative,Republican,House,119,7/12/22,2/23/75,50,fecid,,1975,,38,"3 years, 2 months",3.17
VFong.jpg,Vince,Vince,Vince,Fong,Fong,Fong,,,,,,F000480,,H4CA20181,CA,Representative,Republican,House,119,6/3/24,10/24/79,45,slug,,1979,,15,"1 year, 3 months",1.25
BFoster.jpg,Bill,Bill,G.,Foster,Foster,Foster,,William,,Bill,,F000454,N00029139,H8IL14067,IL,Representative,Democrat,House,119,1/3/13,10/7/55,69,fecid,,1955,,152,"12 years, 8 months",12.67
VFoushee.jpg,Valerie,Valerie,Valerie,Foushee,Foushee,Foushee,P.,Paige,,,,F000477,N00049652,H2NC06114,NC,Representative,Democrat,House,119,1/3/23,5/7/56,69,fecid,,1956,,32,"2 years, 8 months",2.67
VFoxx.jpg,Virginia,Virginia,Virginia,Foxx,Foxx,Foxx,,Ann,,,,F000450,N00026166,H4NC05146,NC,Representative,Republican,House,119,,6/29/43,82,fecid,,1943,,,,
LFrankel.jpg,Lois,Lois,Lois,Frankel,Frankel,Frankel,,J.,,,,F000462,N00002893,H2FL14053,FL,Representative,Democrat,House,119,1/3/13,5/16/48,77,fecid,,1948,,152,"12 years, 8 months",12.67
SFranklin.jpg,Scott,Scott,Scott,Franklin,Franklin,Franklin,,,,,,F000472,N00046760,H0FL15104,FL,Representative,Republican,House,119,1/3/21,8/23/64,61,fecid,,1964,,56,"4 years, 8 months",4.67
LFriedman.jpg,Laura,Laura,Laura,Friedman,Friedman,Friedman,,,,,,F000483,,H4CA30149,CA,Representative,Democrat,House,119,1/3/25,12/3/66,58,slug,,1966,,8,8 months,0.67
MFrost.jpg,Maxwell,Maxwell,Maxwell,Frost,Frost,Frost,,Alejandro,,,,F000476,N00049075,H2FL10259,FL,Representative,Democrat,House,119,1/3/23,1/17/97,28,fecid,,1997,,32,"2 years, 8 months",2.67
RFry.jpg,Russell,Russell,Russell,Fry,Fry,Fry,,W.,,,,F000478,N00049165,H2SC07280,SC,Representative,Republican,House,119,1/3/23,1/31/85,40,fecid,,1985,,32,"2 years, 8 months",2.67
RFulcher.jpg,Russ,Russell,Russell,Fulcher,Fulcher,Fulcher,,,,Russ,,F000469,N00041335,H8ID01124,ID,Representative,Republican,House,119,1/3/19,3/9/62,63,fecid,,1962,,80,"6 years, 8 months",6.67
RGallego.jpg,Ruben,Ruben,Ruben,Gallego,Gallego,Gallego,,,,,,G000574,N00036097,H4AZ07043,AZ,Senator,Democrat,Senate,119,1/3/25,11/20/79,45,slug,,1979,,8,8 months,0.67
JGaramendi.jpg,John,John,John,Garamendi,Garamendi,Garamendi,,Raymond,,,,G000559,N00030856,H0CA10149,CA,Representative,Democrat,House,119,11/5/09,1/24/45,80,fecid,,1945,,190,"15 years, 10 months",15.83
AGarbarino.jpg,Andrew,Andrew,Andrew,Garbarino,Garbarino,Garbarino,R.,R.,,,,G000597,N00046030,H0NY02234,NY,Representative,Republican,House,119,1/3/21,9/27/84,41,fecid,,1984,,56,"4 years, 8 months",4.67
RGarcia.jpg,Robert,Robert,Robert,Garcia,Garcia,Garcia,,,,,,G000598,N00049470,H2CA47188,CA,Representative,Democrat,House,119,1/3/23,12/2/77,47,fecid,,1977,,32,"2 years, 8 months",2.67
SGarcia.jpg,Sylvia,Sylvia,Sylvia,Garcia,Garcia,Garcia,R.,R.,,,,G000587,N00042282,H8TX29052,TX,Representative,Democrat,House,119,1/3/19,9/6/50,75,fecid,,1950,,80,"6 years, 8 months",6.67
JGarcia.jpg,Jesus,Jesús,Jesus,Garcia,Garcia,Garcia,,G.,,Chuy,,G000586,N00042114,H8IL04134,IL,Representative,Democrat,House,119,,4/12/56,69,fecid,,1956,,,,
BGill.jpg,Brandon,Brandon,Brandon,Gill,Gill,Gill,,,,,,G000603,,H4TX26149,TX,Representative,Republican,House,119,1/3/25,2/26/94,31,slug,,1994,,8,8 months,0.67
LGillen.jpg,Laura,Laura,Laura,Gillen,Gillen,Gillen,,,,,,G000602,N00050425,H2NY04244,NY,Representative,Democrat,House,119,1/3/25,7/10/69,56,fecid,,1969,,8,8 months,0.67
KGillibrand.jpg,Kirsten,Kirsten,Kirsten,Gillibrand,Gillibrand,Gillibrand,E.,Elizabeth,,,,G000555,,S0NY00410,NY,Senator,Democrat,Senate,119,1/26/09,12/9/66,58,slug,,1966,,200,"16 years, 8 months",16.67
CGimenez.jpg,Carlos,Carlos,Carlos,Gimenez,Gimenez,Giménez,A.,A.,,,,G000593,N00046394,H0FL26036,FL,Representative,Republican,House,119,1/3/21,1/17/54,71,fecid,,1954,,56,"4 years, 8 months",4.67
JGolden.jpg,Jared,Jared,Jared,Golden,Golden,Golden,F.,Forrest,,,,G000592,N00041668,H8ME02185,ME,Representative,Democrat,House,119,1/3/19,7/25/82,43,fecid,,1982,,80,"6 years, 8 months",6.67
CGoldman.jpg,Craig,Craig,Craig,Goldman,Goldman,Goldman,A.,,,,,G000601,,H4TX12065,TX,Representative,Republican,House,119,1/3/25,10/3/68,56,slug,,1968,,8,8 months,0.67
DGoldman.jpg,Daniel,Daniel,Daniel,Goldman,Goldman,Goldman,S.,,,Dan,,G000599,,H2NY10308,NY,Representative,Democrat,House,119,1/3/23,2/26/76,49,slug,,1976,,32,"2 years, 8 months",2.67
JGomez.jpg,Jimmy,Jimmy,Jimmy,Gomez,Gomez,Gomez,,,,,,G000585,N00040597,H8CA34266,CA,Representative,Democrat,House,119,7/11/17,11/25/74,50,fecid,,1974,,98,"8 years, 2 months",8.17
TGonzales.jpg,Tony,Tony,Ernest,Gonzales,Gonzales,Gonzales,,Anthony,,Tony,II,G000594,N00044592,H0TX35015,TX,Representative,Republican,House,119,1/3/21,10/10/80,44,fecid,,1980,,56,"4 years, 8 months",4.67
VGonzalez.jpg,Vicente,Vicente,Vicente,Gonzalez,Gonzalez,González,,,,,,G000581,N00038809,H6TX15162,TX,Representative,Democrat,House,119,1/3/17,9/4/67,58,fecid,,1967,,104,"8 years, 8 months",8.67
LGooden.jpg,Lance,Lance,Lance,Gooden,Gooden,Gooden,,,,,,G000589,N00042237,H8TX05144,TX,Representative,Republican,House,119,1/3/19,12/1/82,42,fecid,,1982,,80,"6 years, 8 months",6.67
MGoodlander.jpg,Maggie,Maggie,Maggie,Goodlander,Goodlander,Goodlander,,,,,,G000604,,H4NH02399,NH,Representative,Democrat,House,119,1/3/25,11/4/86,38,slug,,1986,,8,8 months,0.67
PGosar.jpg,Paul,Paul,Paul,Gosar,Gosar,Gosar,A.,Anthony,,,,G000565,N00030771,H0AZ01259,AZ,Representative,Republican,House,119,1/3/11,11/27/58,66,fecid,,1958,,176,"14 years, 8 months",14.67
JGottheimer.jpg,Josh,Josh,Joshua,Gottheimer,Gottheimer,Gottheimer,,S.,,Josh,,G000583,N00036944,H6NJ05171,NJ,Representative,Democrat,House,119,1/3/17,3/8/75,50,fecid,,1975,,104,"8 years, 8 months",8.67
LGraham.jpg,Lindsey,Lindsey,Lindsey,Graham,Graham,Graham,,Olin,,,,G000359,,S0SC00149,SC,Senator,Republican,Senate,119,1/3/03,7/9/55,70,slug,,1955,,272,"22 years, 8 months",22.67
CGrassley.jpg,Chuck,Charles,,Grassley,Grassley,,,,,,,G000386,N00001758,S0IA00028,IA,Senator,Republican,Senate,119,1/3/81,9/17/33,92,,,1933,,536,"44 years, 8 months",44.67
SGraves.jpg,Sam,Samuel,Samuel,Graves,Graves,Graves,,B.,,Sam,Jr.,G000546,N00013323,H0MO06073,MO,Representative,Republican,House,119,1/3/01,11/7/63,61,fecid,,1963,,296,"24 years, 8 months",24.67
AGray.jpg,Adam,Adam,Adam,Gray,Gray,Gray,,C.,,,,G000605,N00050061,H2CA13115,CA,Representative,Democrat,House,119,1/3/25,9/23/77,48,fecid,,1977,,8,8 months,0.67
AGreen.jpg,Al,Al,Alexander,Green,Green,Green,,,,Al,,G000553,N00026686,H4TX09095,TX,Representative,Democrat,House,119,1/3/05,9/1/47,78,fecid,,1947,,248,"20 years, 8 months",20.67
MGreen.jpg,Mark,Mark,Mark,Green,Green,Green,E.,E.,,,,G000590,N00041873,H8TN07076,TN,Representative,Republican,,119,,,,slug,,1964,,,,
MGreene.jpg,Marjorie Taylor,Marjorie,Marjorie,Greene,Greene,Greene,,Taylor,,,,G000596,N00044701,H0GA06192,GA,Representative,Republican,House,119,1/3/21,5/27/74,51,fecid,,1974,,56,"4 years, 8 months",4.67
HGriffith.jpg,H. Morgan,H.,,Griffith,Griffith,,,,,,,G000568,,,VA,Representative,Republican,House,119,1/3/11,3/15/58,67,,,1958,,176,"14 years, 8 months",14.67
RGrijalva.jpg,Raul,Raul,,Grijalva,Grijalva,,,,,,,G000551,,,AZ,Representative,Democrat,,119,,,,,,1948,2025,,,
GGrothman.jpg,Glenn,Glenn,Glenn,Grothman,Grothman,Grothman,,S.,,,,G000576,N00036409,H4WI06048,WI,Representative,Republican,House,119,1/3/15,7/3/55,70,fecid,,1955,,128,"10 years, 8 months",10.67
MGuest.jpg,Michael,Michael,Michael,Guest,Guest,Guest,,Patrick,,,,G000591,N00042458,H8MS03125,MS,Representative,Republican,House,119,1/3/19,2/4/70,55,fecid,,1970,,80,"6 years, 8 months",6.67
BGuthrie.jpg,Brett,Brett,Steven,Guthrie,Guthrie,Guthrie,,Brett,,Brett,,G000558,N00029675,H8KY02031,KY,Representative,Republican,House,119,1/3/09,2/18/64,61,fecid,,1964,,200,"16 years, 8 months",16.67
HHageman.jpg,Harriet,Harriet,Harriet,Hageman,Hageman,Hageman,M.,,,,,H001096,N00049197,H2WY00166,WY,Representative,Republican,House,119,1/3/23,10/18/62,62,fecid,,1962,,32,"2 years, 8 months",2.67
BHagerty.jpg,Bill,William,Bill,Hagerty,Hagerty,Hagerty,,,,,,H000601,,S0TN00169,TN,Senator,Republican,Senate,119,1/3/21,8/14/59,66,slug,,1959,,56,"4 years, 8 months",4.67
AHamadeh.jpg,Abraham,Abraham,Abraham,Hamadeh,Hamadeh,Hamadeh,J.,,,Abe,,H001098,,H4AZ08108,AZ,Representative,Republican,House,119,1/3/25,5/15/91,34,slug,,1991,,8,8 months,0.67
JHarder.jpg,Josh,Josh,Josh,Harder,Harder,Harder,,,,,,H001090,N00040853,H8CA10126,CA,Representative,Democrat,House,119,1/3/19,8/1/86,39,fecid,,1986,,80,"6 years, 8 months",6.67
MHaridopolos.jpg,Mike,Mike,Mike,Haridopolos,Haridopolos,Haridopolos,,,,,,H001099,,H4FL08168,FL,Representative,Republican,House,119,1/3/25,3/15/70,55,slug,,1970,,8,8 months,0.67
PHarrigan.jpg,Pat,Pat,Patrick,Harrigan,Harrigan,Harrigan,,Luke,,Pat,,H001101,N00050144,H2NC13243,NC,Representative,Republican,House,119,1/3/25,6/21/87,38,fecid,,1987,,8,8 months,0.67
AHarris.jpg,Andy,Andy,Andrew,Harris,Harris,Harris,,P.,,Andy,,H001052,N00029147,H8MD01094,MD,Representative,Republican,House,119,1/3/11,1/25/57,68,fecid,,1957,,176,"14 years, 8 months",14.67
MHarris.jpg,Mark,Mark,Mark,Harris,Harris,Harris,,Everette,,,,H001102,,H6NC09200,NC,Representative,Republican,House,119,1/3/25,4/24/66,59,slug,,1966,,8,8 months,0.67
DHarshbarger.jpg,Diana,Diana,Diana,Harshbarger,Harshbarger,Harshbarger,,Lynn,,,,H001086,N00046688,H0TN01118,TN,Representative,Republican,House,119,1/3/21,1/1/60,65,fecid,,1960,,56,"4 years, 8 months",4.67
MHassan.jpg,Margaret,Margaret,,Wood Hassan,Wood,Hassan,,,,,,H001076,,,NH,Senator,Democrat,Senate,119,1/3/17,2/27/58,67,,,1958,,104,"8 years, 8 months",8.67
JHawley.jpg,Josh,Joshua,,Hawley,Hawley,,,,,,,H001089,,,MO,Senator,Republican,Senate,119,1/3/19,12/31/79,45,,,1979,,80,"6 years, 8 months",6.67
JHayes.jpg,Jahana,Jahana,Jahana,Hayes,Hayes,Hayes,,,,,,H001081,N00043421,H8CT05245,CT,Representative,Democrat,House,119,1/3/19,3/8/73,52,fecid,,1973,,80,"6 years, 8 months",6.67
MHeinrich.jpg,Martin,Martin,Martin,Heinrich,Heinrich,Heinrich,,Trevor,,,,H001046,,,NM,Senator,Democrat,Senate,119,1/3/13,10/17/71,53,slug,,1971,,152,"12 years, 8 months",12.67
KHern.jpg,Kevin,Kevin,Kevin,Hern,Hern,Hern,,R.,,,,H001082,N00040829,H8OK01157,OK,Representative,Republican,House,119,11/13/18,12/4/61,63,fecid,,1961,,82,"6 years, 10 months",6.83
PHernandez.jpg,Pablo,Pablo,,Hernández,Hernandez,,Jose,,,,,H001103,,,PR,Resident Commissioner,Popular Democrat,,119,,,,,,1991,,,,
JHickenlooper.jpg,John,John,John,Hickenlooper,Hickenlooper,Hickenlooper,W.,W.,,,,H000273,,S0CO00575,CO,Senator,Democrat,Senate,119,1/3/21,2/7/52,73,slug,,1952,,56,"4 years, 8 months",4.67
CHiggins.jpg,Clay,Clay,Clay,Higgins,Higgins,Higgins,,,,,,H001077,N00039953,H6LA03148,LA,Representative,Republican,House,119,1/3/17,8/24/61,64,fecid,,1961,,104,"8 years, 8 months",8.67
JHill.jpg,J. French,French,,Hill,Hill,,,,,,,H001072,,,AR,Representative,Republican,House,119,1/3/15,12/5/56,68,,,1956,,128,"10 years, 8 months",10.67
JHimes.jpg,James,James,,Himes,Himes,,A.,,,,,H001047,,,CT,Representative,Democrat,House,119,1/3/09,7/5/66,59,,,1966,,200,"16 years, 8 months",16.67
AHinson.jpg,Ashley,Ashley,,Hinson,Hinson,,,,,,,H001091,N00044521,H0IA01174,IA,Representative,Republican,House,119,1/3/21,6/27/83,42,,,1983,,56,"4 years, 8 months",4.67
MHirono.jpg,Mazie,Mazie,Mazie,Hirono,Hirono,Hirono,K.,K.,,,,H001042,,S2HI00106,HI,Senator,Democrat,Senate,119,1/3/13,11/3/47,77,slug,,1947,,152,"12 years, 8 months",12.67
JHoeven.jpg,John,John,John,Hoeven,Hoeven,Hoeven,,,,,,H001061,N00031688,S0ND00093,ND,Senator,Republican,Senate,119,1/3/11,3/13/57,68,slug,,1957,,176,"14 years, 8 months",14.67
SHorsford.jpg,Steven,Steven,Steven,Horsford,Horsford,Horsford,,Alexzander,,,,H001066,N00033638,H2NV04011,NV,Representative,Democrat,House,119,1/3/19,4/29/73,52,fecid,,1973,,80,"6 years, 8 months",6.67
EHouchin.jpg,Erin,Erin,Erin,Houchin,Houchin,Houchin,,,,,,H001093,N00037427,H6IN09143,IN,Representative,Republican,House,119,1/3/23,9/24/76,49,fecid,,1976,,32,"2 years, 8 months",2.67
CHoulahan.jpg,Chrissy,Christina,Christina,Houlahan,Houlahan,Houlahan,,Jampoler,,Chrissy,,H001085,N00040949,H8PA06087,PA,Representative,Democrat,,119,,,,fecid,,1967,,,,
SHoyer.jpg,Steny,Steny,Steny,Hoyer,Hoyer,Hoyer,H.,Hamilton,,,,H000874,,H2MD05155,MD,Representative,Democrat,House,119,5/19/81,6/14/39,86,slug,,1939,,532,"44 years, 4 months",44.33
VHoyle.jpg,Val,Val,Valerie,Hoyle,Hoyle,Hoyle,T.,,,Val,,H001094,N00049734,H2OR04095,OR,Representative,Democrat,House,119,1/3/23,2/14/64,61,fecid,,1964,,32,"2 years, 8 months",2.67
RHudson.jpg,Richard,Richard,Richard,Hudson,Hudson,Hudson,,Lane,,,Jr.,H001067,N00033630,H2NC08185,NC,Representative,Republican,House,119,1/3/13,11/4/71,53,fecid,,1971,,152,"12 years, 8 months",12.67
JHuffman.jpg,Jared,Jared,Jared,Huffman,Huffman,Huffman,,W.,,,,H001068,N00033030,H2CA06259,CA,Representative,Democrat,House,119,1/3/13,2/18/64,61,fecid,,1964,,152,"12 years, 8 months",12.67
BHuizenga.jpg,Bill,Bill,William,Huizenga,Huizenga,Huizenga,,P.,,Bill,,H001058,N00030673,H0MI02094,MI,Representative,Republican,House,119,1/3/11,1/31/69,56,fecid,,1969,,176,"14 years, 8 months",14.67
WHunt.jpg,Wesley,Wesley,Wesley,Hunt,Hunt,Hunt,,P.,,,,H001095,N00044362,H0TX07170,TX,Representative,Republican,House,119,1/3/23,11/13/81,43,fecid,,1981,,32,"2 years, 8 months",2.67
JHurd.jpg,Jeff,Jeff,,Hurd,Hurd,,,,,,,H001100,,,CO,Representative,Republican,House,119,1/3/25,8/15/79,46,,,1979,,8,8 months,0.67
JHusted.jpg,Jon,Jon,Jon,Husted,Husted,Husted,,A.,,,,H001104,,S6OH00304,OH,Senator,Republican,Senate,119,1/21/25,8/25/67,58,slug,,1967,,8,8 months,0.67
CHSmith.jpg,Cindy,Cindy,Cindy,Hyde-Smith,Hyde-Smith,Hyde-Smith,,,,,,H001079,,S8MS00261,MS,Senator,Republican,Senate,119,4/9/18,5/10/59,66,slug,,1959,,89,"7 years, 5 months",7.42
DIssa.jpg,Darrell,Darrell,Darrell,Issa,Issa,Issa,,Edward,,,,I000056,N00007017,H0CA48024,CA,Representative,Republican,House,119,1/3/21,11/1/53,71,fecid,,1953,,56,"4 years, 8 months",4.67
GIvey.jpg,Glenn,Glenn,Glenn,Ivey,Ivey,Ivey,,F.,,,,I000058,N00033749,H2MD04315,MD,Representative,Democrat,House,119,1/3/23,2/27/61,64,fecid,,1961,,32,"2 years, 8 months",2.67
BJack.jpg,Brian,Brian,Brian,Jack,Jack,Jack,,,,,,J000311,,H4GA03126,GA,Representative,Republican,House,119,1/3/25,2/17/88,37,slug,,1988,,8,8 months,0.67
JJackson.jpg,Jonathan,Jonathan,Jonathan,Jackson,Jackson,Jackson,L.,L.,,,,J000309,N00050105,H2IL01349,IL,Representative,Democrat,House,119,1/3/23,1/7/66,59,fecid,,1966,,32,"2 years, 8 months",2.67
RJackson.jpg,Ronny,Ronny,Ronny,Jackson,Jackson,Jackson,,Lynn,,,,J000304,N00046055,H0TX13228,TX,Representative,Republican,House,119,1/3/21,5/4/67,58,fecid,,1967,,56,"4 years, 8 months",4.67
SJacobs.jpg,Sara,Sara,Sara,Jacobs,Jacobs,Jacobs,,,,,,J000305,N00042081,H8CA49074,CA,Representative,Democrat,House,119,1/3/21,2/1/89,36,fecid,,1989,,56,"4 years, 8 months",4.67
JJames.jpg,John,John,John,James,James,James,,,,,,J000307,N00041550,H2MI10150,MI,Representative,Republican,House,119,1/3/23,6/8/81,44,slug,,1981,,32,"2 years, 8 months",2.67
PJayapal.jpg,Pramila,Pramila,Pramila,Jayapal,Jayapal,Jayapal,,,,,,J000298,N00038858,H6WA07458,WA,Representative,Democrat,House,119,1/3/17,9/21/65,60,fecid,,1965,,104,"8 years, 8 months",8.67
HJeffries.jpg,Hakeem,Hakeem,Hakeem,Jeffries,Jeffries,Jeffries,S.,S.,,,,J000294,N00033640,H2NY10092,NY,Representative,Democrat,House,119,1/3/13,8/4/70,55,fecid,,1970,,152,"12 years, 8 months",12.67
DJohnson.jpg,Dusty,Dustin,,Johnson,Johnson,,,,,,,J000301,N00040559,H8SD01055,SD,Representative,Republican,,119,,,,,,1976,,,,
HJohnson.jpg,Henry,Henry,Henry,Johnson,Johnson,Johnson,C.,Calvin,Hank,Hank,Jr.,J000288,,H6GA04129,GA,Representative,Democrat,House,119,1/3/07,10/2/54,70,slug,,1954,,224,"18 years, 8 months",18.67
JJohnson.jpg,Julie,Julie,Julie,Johnson,Johnson,Johnson,,,,,,J000310,,H4TX32089,TX,Representative,Democrat,House,119,1/3/25,5/2/66,59,slug,,1966,,8,8 months,0.67
MJohnson.jpg,Mike,Mike,James,Johnson,Johnson,Johnson,,Michael,,Mike,,J000299,N00039106,H6LA04138,LA,Representative,Republican,House,119,1/3/17,1/30/72,53,fecid,,1972,,104,"8 years, 8 months",8.67
RJohnson.jpg,Ron,Ron,,Johnson,Johnson,,,,,,,J000293,,,WI,Senator,Republican,Senate,119,1/3/11,4/8/55,70,,,1955,,176,"14 years, 8 months",14.67
