filename,first_name,last_name,title,state,party,terms,nananame,,middle_name,nick_name,bioguide_id,birth_year,death_year,position,congress_number,augmented
MMcConnell4.jpg,Mitch,McConnell,Senator,Kentucky,Republican,Senate: 1985-Present,"McConnell, Mitch - Senator",,,,,,,,,
DMcCormick.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,,,,,,,
RMcCormick.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,,,,,,,,
DMcCormick1.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,,,,,,,
RMcCormick1.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,,,,,,,,
DMcCormick2.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,,,,,,,
RMcCormick2.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,,,,,,,,
DMcCormick3.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,,,,,,,
RMcCormick3.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,,,,,,,,
DMcCormick4.jpg,David,McCormick,Senator,Pennsylvania,Republican,Senate: 2025-Present,"McCormick, David - Senator",,,,,,,,,
RMcCormick4.jpg,Richard,McCormick,Representative,Georgia,Republican,House: 2023-Present,"McCormick, Richard - Representative",,,,,,,,,
KMcDonald Rivet.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,,,,,,,
KMcDonald Rivet1.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,,,,,,,
KMcDonald Rivet2.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,,,,,,,
KMcDonald Rivet3.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,,,,,,,
KMcDonald Rivet4.jpg,Kristen,McDonald Rivet,Representative,Michigan,Democratic,House: 2025-Present,"McDonald Rivet, Kristen - Representative",,,,,,,,,
AMcDowell.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,,,,,,,
AMcDowell1.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,,,,,,,
AMcDowell2.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,,,,,,,
AMcDowell3.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,,,,,,,
AMcDowell4.jpg,Addison P.,McDowell,Representative,North Carolina,Republican,House: 2025-Present,"McDowell, Addison P. - Representative",,,,,,,,,
MMcGarvey.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,,,,,,,,
MMcGarvey1.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,,,,,,,,
MMcGarvey2.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,,,,,,,,
MMcGarvey3.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,,,,,,,,
MMcGarvey4.jpg,Morgan,McGarvey,Representative,Kentucky,Democratic,House: 2023-Present,"McGarvey, Morgan - Representative",,,,,,,,,
JMcGovern.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,,,,,,,
JMcGovern1.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,,,,,,,
JMcGovern2.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,,,,,,,
JMcGovern3.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,,,,,,,
JMcGovern4.jpg,James P.,McGovern,Representative,Massachusetts,Democratic,House: 1997-Present,"McGovern, James P. - Representative",,,,,,,,,
JMcGuire.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,,,,,,,
JMcGuire1.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,,,,,,,
JMcGuire2.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,,,,,,,
JMcGuire3.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,,,,,,,
JMcGuire4.jpg,John J.,McGuire,Representative,Virginia,Republican,House: 2025-Present,"McGuire, John J. - Representative",,,,,,,,,
LMcIver.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,,,,,,,
LMcIver1.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,,,,,,,
LMcIver2.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,,,,,,,
LMcIver3.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,,,,,,,
LMcIver4.jpg,LaMonica,McIver,Representative,New Jersey,Democratic,House: 2024-Present,"McIver, LaMonica - Representative",,,,,,,,,
GMeeks.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,,,,,,,
GMeeks1.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,,,,,,,
GMeeks2.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,,,,,,,
GMeeks3.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,,,,,,,
GMeeks4.jpg,Gregory W.,Meeks,Representative,New York,Democratic,House: 1997-Present,"Meeks, Gregory W. - Representative",,,,,,,,,
RMenendez.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,,,,,,,
RMenendez1.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,,,,,,,
RMenendez2.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,,,,,,,
RMenendez3.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,,,,,,,
RMenendez4.jpg,Robert,Menendez,Representative,New Jersey,Democratic,House: 2023-Present,"Menendez, Robert - Representative",,,,,,,,,
GMeng.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,,,,,,,,
GMeng1.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,,,,,,,,
GMeng2.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,,,,,,,,
GMeng3.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,,,,,,,,
GMeng4.jpg,Grace,Meng,Representative,New York,Democratic,House: 2013-Present,"Meng, Grace - Representative",,,,,,,,,
JMerkley.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,,,,,,,
JMerkley1.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,,,,,,,
JMerkley2.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,,,,,,,
JMerkley3.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,,,,,,,
JMerkley4.jpg,Jeff,Merkley,Senator,Oregon,Democratic,Senate: 2009-Present,"Merkley, Jeff - Senator",,,,,,,,,
MMessmer.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,,,,,,,
MMessmer1.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,,,,,,,
MMessmer2.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,,,,,,,
MMessmer3.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,,,,,,,
MMessmer4.jpg,Mark B.,Messmer,Representative,Indiana,Republican,House: 2025-Present,"Messmer, Mark B. - Representative",,,,,,,,,
DMeuser.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,,,,,,,
DMeuser1.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,,,,,,,
DMeuser2.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,,,,,,,
DMeuser3.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,,,,,,,
DMeuser4.jpg,Daniel,Meuser,Representative,Pennsylvania,Republican,House: 2019-Present,"Meuser, Daniel - Representative",,,,,,,,,
KMfume.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,,,,,,,,
KMfume1.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,,,,,,,,
KMfume2.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,,,,,,,,
KMfume3.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,,,,,,,,
KMfume4.jpg,Kweisi,Mfume,Representative,Maryland,Democratic,"House: 1987-1997, 2020-Present","Mfume, Kweisi - Representative",,,,,,,,,
CMiller.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,,,,,,,
MMiller.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,,,,,,,
MMiller.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,,,,,,,
CMiller1.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,,,,,,,
MMiller1.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,,,,,,,
MMiller1.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,,,,,,,
CMiller2.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,,,,,,,
MMiller2.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,,,,,,,
MMiller2.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,,,,,,,
CMiller3.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,,,,,,,
MMiller3.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,,,,,,,
MMiller3.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,,,,,,,
CMiller4.jpg,Carol D.,Miller,Representative,West Virginia,Republican,House: 2019-Present,"Miller, Carol D. - Representative",,,,,,,,,
MMiller4.jpg,Mary E.,Miller,Representative,Illinois,Republican,House: 2021-Present,"Miller, Mary E. - Representative",,,,,,,,,
MMiller4.jpg,Max L.,Miller,Representative,Ohio,Republican,House: 2023-Present,"Miller, Max L. - Representative",,,,,,,,,
MMeeks.jpg,Mariannette,Miller-Meeks,Representative,Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,,,,,,,
MMeeks1.jpg,Mariannette,Miller-Meeks,Representative,Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,,,,,,,
MMeeks2.jpg,Mariannette,Miller-Meeks,Representative,Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,,,,,,,
MMeeks3.jpg,Mariannette,Miller-Meeks,Representative,Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,,,,,,,
MMeeks4.jpg,Mariannette,Miller-Meeks,Representative,Iowa,Republican,House: 2021-Present,"Miller-Meeks, Mariannette - Representative",,,,,,,,,
CMills.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,,,,,,,,
CMills1.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,,,,,,,,
CMills2.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,,,,,,,,
CMills3.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,,,,,,,,
CMills4.jpg,Cory,Mills,Representative,Florida,Republican,House: 2023-Present,"Mills, Cory - Representative",,,,,,,,,
DMin.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,,,,,,,
DMin1.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,,,,,,,
DMin2.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,,,,,,,
DMin3.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,,,,,,,
DMin4.jpg,Dave,Min,Representative,California,Democratic,House: 2025-Present,"Min, Dave - Representative",,,,,,,,,
AMoody.jpg,Ashley,Moody,Senator,Florida,Republican,Senate: 2025-Present,"Moody, Ashley - Senator",,,,,,,,,
AMoody1.jpg,Ashley,Moody,Senator,Florida,Republican,Senate: 2025-Present,"Moody, Ashley - Senator",,,,,,,,,
AMoody2.jpg,Ashley,Moody,Senator,Florida,Republican,Senate: 2025-Present,"Moody, Ashley - Senator",,,,,,,,,
AMoody3.jpg,Ashley,Moody,Senator,Florida,Republican,Senate: 2025-Present,"Moody, Ashley - Senator",,,,,,,,,
AMoody4.jpg,Ashley,Moody,Senator,Florida,Republican,Senate: 2025-Present,"Moody, Ashley - Senator",,,,,,,,,
JMoolenaar.jpg,John R.,Moolenaar,Representative,Michigan,Republican,House: 2015-Present,"Moolenaar, John R. - Representative",,,,,,,,,
JMoolenaar1.jpg,John R.,Moolenaar,Representative,Michigan,Republican,House: 2015-Present,"Moolenaar, John R. - Representative",,,,,,,,,
JMoolenaar2.jpg,John R.,Moolenaar,Representative,Michigan,Republican,House: 2015-Present,"Moolenaar, John R. - Representative",,,,,,,,,
JMoolenaar3.jpg,John R.,Moolenaar,Representative,Michigan,Republican,House: 2015-Present,"Moolenaar, John R. - Representative",,,,,,,,,
JMoolenaar4.jpg,John R.,Moolenaar,Representative,Michigan,Republican,House: 2015-Present,"Moolenaar, John R. - Representative",,,,,,,,,
BMoore.jpg,Barry,Moore,Representative,Alabama,Republican,House: 2021-Present,"Moore, Barry - Representative",,,,,,,,,
BMoore.jpg,Blake D.,Moore,Representative,Utah,Republican,House: 2021-Present,"Moore, Blake D. - Representative",,,,,,,,,
GMoore.jpg,Gwen,Moore,Representative,Wisconsin,Democratic,House: 2005-Present,"Moore, Gwen - Representative",,,,,,,,,
RMoore.jpg,Riley M.,Moore,Representative,West Virginia,Republican,House: 2025-Present,"Moore, Riley M. - Representative",,,,,,,,,
TMoore.jpg,Tim,Moore,Representative,North Carolina,Republican,House: 2025-Present,"Moore, Tim - Representative",,,,,,,,,
BMoore1.jpg,Barry,Moore,Representative,Alabama,Republican,House: 2021-Present,"Moore, Barry - Representative",,,,,,,,,
BMoore1.jpg,Blake D.,Moore,Representative,Utah,Republican,House: 2021-Present,"Moore, Blake D. - Representative",,,,,,,,,
GMoore1.jpg,Gwen,Moore,Representative,Wisconsin,Democratic,House: 2005-Present,"Moore, Gwen - Representative",,,,,,,,,
RMoore1.jpg,Riley M.,Moore,Representative,West Virginia,Republican,House: 2025-Present,"Moore, Riley M. - Representative",,,,,,,,,
TMoore1.jpg,Tim,Moore,Representative,North Carolina,Republican,House: 2025-Present,"Moore, Tim - Representative",,,,,,,,,
BMoore2.jpg,Barry,Moore,Representative,Alabama,Republican,House: 2021-Present,"Moore, Barry - Representative",,,,,,,,,
BMoore2.jpg,Blake D.,Moore,Representative,Utah,Republican,House: 2021-Present,"Moore, Blake D. - Representative",,,,,,,,,
GMoore2.jpg,Gwen,Moore,Representative,Wisconsin,Democratic,House: 2005-Present,"Moore, Gwen - Representative",,,,,,,,,
RMoore2.jpg,Riley M.,Moore,Representative,West Virginia,Republican,House: 2025-Present,"Moore, Riley M. - Representative",,,,,,,,,
TMoore2.jpg,Tim,Moore,Representative,North Carolina,Republican,House: 2025-Present,"Moore, Tim - Representative",,,,,,,,,
BMoore3.jpg,Barry,Moore,Representative,Alabama,Republican,House: 2021-Present,"Moore, Barry - Representative",,,,,,,,,
BMoore3.jpg,Blake D.,Moore,Representative,Utah,Republican,House: 2021-Present,"Moore, Blake D. - Representative",,,,,,,,,
GMoore3.jpg,Gwen,Moore,Representative,Wisconsin,Democratic,House: 2005-Present,"Moore, Gwen - Representative",,,,,,,,,
RMoore3.jpg,Riley M.,Moore,Representative,West Virginia,Republican,House: 2025-Present,"Moore, Riley M. - Representative",,,,,,,,,
TMoore3.jpg,Tim,Moore,Representative,North Carolina,Republican,House: 2025-Present,"Moore, Tim - Representative",,,,,,,,,
BMoore4.jpg,Barry,Moore,Representative,Alabama,Republican,House: 2021-Present,"Moore, Barry - Representative",,,,,,,,,
BMoore4.jpg,Blake D.,Moore,Representative,Utah,Republican,House: 2021-Present,"Moore, Blake D. - Representative",,,,,,,,,
GMoore4.jpg,Gwen,Moore,Representative,Wisconsin,Democratic,House: 2005-Present,"Moore, Gwen - Representative",,,,,,,,,
RMoore4.jpg,Riley M.,Moore,Representative,West Virginia,Republican,House: 2025-Present,"Moore, Riley M. - Representative",,,,,,,,,
TMoore4.jpg,Tim,Moore,Representative,North Carolina,Republican,House: 2025-Present,"Moore, Tim - Representative",,,,,,,,,
JMoran.jpg,Jerry,Moran,Senator,Kansas,Republican,Senate: 2011-Present | House: 1997-2011,"Moran, Jerry - Senator",,,,,,,,,
NMoran.jpg,Nathaniel,Moran,Representative,Texas,Republican,House: 2023-Present,"Moran, Nathaniel - Representative",,,,,,,,,
JMoran1.jpg,Jerry,Moran,Senator,Kansas,Republican,Senate: 2011-Present | House: 1997-2011,"Moran, Jerry - Senator",,,,,,,,,
NMoran1.jpg,Nathaniel,Moran,Representative,Texas,Republican,House: 2023-Present,"Moran, Nathaniel - Representative",,,,,,,,,
JMoran2.jpg,Jerry,Moran,Senator,Kansas,Republican,Senate: 2011-Present | House: 1997-2011,"Moran, Jerry - Senator",,,,,,,,,
NMoran2.jpg,Nathaniel,Moran,Representative,Texas,Republican,House: 2023-Present,"Moran, Nathaniel - Representative",,,,,,,,,
JMoran3.jpg,Jerry,Moran,Senator,Kansas,Republican,Senate: 2011-Present | House: 1997-2011,"Moran, Jerry - Senator",,,,,,,,,
NMoran3.jpg,Nathaniel,Moran,Representative,Texas,Republican,House: 2023-Present,"Moran, Nathaniel - Representative",,,,,,,,,
JMoran4.jpg,Jerry,Moran,Senator,Kansas,Republican,Senate: 2011-Present | House: 1997-2011,"Moran, Jerry - Senator",,,,,,,,,
NMoran4.jpg,Nathaniel,Moran,Representative,Texas,Republican,House: 2023-Present,"Moran, Nathaniel - Representative",,,,,,,,,
JMorelle.jpg,Joseph D.,Morelle,Representative,New York,Democratic,House: 2018-Present,"Morelle, Joseph D. - Representative",,,,,,,,,
JMorelle1.jpg,Joseph D.,Morelle,Representative,New York,Democratic,House: 2018-Present,"Morelle, Joseph D. - Representative",,,,,,,,,
JMorelle2.jpg,Joseph D.,Morelle,Representative,New York,Democratic,House: 2018-Present,"Morelle, Joseph D. - Representative",,,,,,,,,
JMorelle3.jpg,Joseph D.,Morelle,Representative,New York,Democratic,House: 2018-Present,"Morelle, Joseph D. - Representative",,,,,,,,,
JMorelle4.jpg,Joseph D.,Morelle,Representative,New York,Democratic,House: 2018-Present,"Morelle, Joseph D. - Representative",,,,,,,,,
BMoreno.jpg,Bernie,Moreno,Senator,Ohio,Republican,Senate: 2025-Present,"Moreno, Bernie - Senator",,,,,,,,,
BMoreno1.jpg,Bernie,Moreno,Senator,Ohio,Republican,Senate: 2025-Present,"Moreno, Bernie - Senator",,,,,,,,,
BMoreno2.jpg,Bernie,Moreno,Senator,Ohio,Republican,Senate: 2025-Present,"Moreno, Bernie - Senator",,,,,,,,,
BMoreno3.jpg,Bernie,Moreno,Senator,Ohio,Republican,Senate: 2025-Present,"Moreno, Bernie - Senator",,,,,,,,,
BMoreno4.jpg,Bernie,Moreno,Senator,Ohio,Republican,Senate: 2025-Present,"Moreno, Bernie - Senator",,,,,,,,,
KMorrison.jpg,Kelly,Morrison,Representative,Minnesota,Democratic,House: 2025-Present,"Morrison, Kelly - Representative",,,,,,,,,
KMorrison1.jpg,Kelly,Morrison,Representative,Minnesota,Democratic,House: 2025-Present,"Morrison, Kelly - Representative",,,,,,,,,
KMorrison2.jpg,Kelly,Morrison,Representative,Minnesota,Democratic,House: 2025-Present,"Morrison, Kelly - Representative",,,,,,,,,
KMorrison3.jpg,Kelly,Morrison,Representative,Minnesota,Democratic,House: 2025-Present,"Morrison, Kelly - Representative",,,,,,,,,
KMorrison4.jpg,Kelly,Morrison,Representative,Minnesota,Democratic,House: 2025-Present,"Morrison, Kelly - Representative",,,,,,,,,
JMoskowitz.jpg,Jared,Moskowitz,Representative,Florida,Democratic,House: 2023-Present,"Moskowitz, Jared - Representative",,,,,,,,,
JMoskowitz1.jpg,Jared,Moskowitz,Representative,Florida,Democratic,House: 2023-Present,"Moskowitz, Jared - Representative",,,,,,,,,
JMoskowitz2.jpg,Jared,Moskowitz,Representative,Florida,Democratic,House: 2023-Present,"Moskowitz, Jared - Representative",,,,,,,,,
JMoskowitz3.jpg,Jared,Moskowitz,Representative,Florida,Democratic,House: 2023-Present,"Moskowitz, Jared - Representative",,,,,,,,,
JMoskowitz4.jpg,Jared,Moskowitz,Representative,Florida,Democratic,House: 2023-Present,"Moskowitz, Jared - Representative",,,,,,,,,
SMoulton.jpg,Seth,Moulton,Representative,Massachusetts,Democratic,House: 2015-Present,"Moulton, Seth - Representative",,,,,,,,,
SMoulton1.jpg,Seth,Moulton,Representative,Massachusetts,Democratic,House: 2015-Present,"Moulton, Seth - Representative",,,,,,,,,
SMoulton2.jpg,Seth,Moulton,Representative,Massachusetts,Democratic,House: 2015-Present,"Moulton, Seth - Representative",,,,,,,,,
SMoulton3.jpg,Seth,Moulton,Representative,Massachusetts,Democratic,House: 2015-Present,"Moulton, Seth - Representative",,,,,,,,,
SMoulton4.jpg,Seth,Moulton,Representative,Massachusetts,Democratic,House: 2015-Present,"Moulton, Seth - Representative",,,,,,,,,
JMoylan.jpg,James C.,Moylan,Delegate,Guam,Republican,House: 2023-Present,"Moylan, James C. - Delegate",,,,,,,,,
JMoylan1.jpg,James C.,Moylan,Delegate,Guam,Republican,House: 2023-Present,"Moylan, James C. - Delegate",,,,,,,,,
JMoylan2.jpg,James C.,Moylan,Delegate,Guam,Republican,House: 2023-Present,"Moylan, James C. - Delegate",,,,,,,,,
JMoylan3.jpg,James C.,Moylan,Delegate,Guam,Republican,House: 2023-Present,"Moylan, James C. - Delegate",,,,,,,,,
JMoylan4.jpg,James C.,Moylan,Delegate,Guam,Republican,House: 2023-Present,"Moylan, James C. - Delegate",,,,,,,,,
FMrvan.jpg,Frank J.,Mrvan,Representative,Indiana,Democratic,House: 2021-Present,"Mrvan, Frank J. - Representative",,,,,,,,,
FMrvan1.jpg,Frank J.,Mrvan,Representative,Indiana,Democratic,House: 2021-Present,"Mrvan, Frank J. - Representative",,,,,,,,,
FMrvan2.jpg,Frank J.,Mrvan,Representative,Indiana,Democratic,House: 2021-Present,"Mrvan, Frank J. - Representative",,,,,,,,,
FMrvan3.jpg,Frank J.,Mrvan,Representative,Indiana,Democratic,House: 2021-Present,"Mrvan, Frank J. - Representative",,,,,,,,,
FMrvan4.jpg,Frank J.,Mrvan,Representative,Indiana,Democratic,House: 2021-Present,"Mrvan, Frank J. - Representative",,,,,,,,,
KMullin.jpg,Kevin,Mullin,Representative,California,Democratic,House: 2023-Present,"Mullin, Kevin - Representative",,,,,,,,,
MMullin.jpg,Markwayne,Mullin,Senator,Oklahoma,Republican,Senate: 2023-Present | House: 2013-2023,"Mullin, Markwayne - Senator",,,,,,,,,
KMullin1.jpg,Kevin,Mullin,Representative,California,Democratic,House: 2023-Present,"Mullin, Kevin - Representative",,,,,,,,,
MMullin1.jpg,Markwayne,Mullin,Senator,Oklahoma,Republican,Senate: 2023-Present | House: 2013-2023,"Mullin, Markwayne - Senator",,,,,,,,,
KMullin2.jpg,Kevin,Mullin,Representative,California,Democratic,House: 2023-Present,"Mullin, Kevin - Representative",,,,,,,,,
MMullin2.jpg,Markwayne,Mullin,Senator,Oklahoma,Republican,Senate: 2023-Present | House: 2013-2023,"Mullin, Markwayne - Senator",,,,,,,,,
KMullin3.jpg,Kevin,Mullin,Representative,California,Democratic,House: 2023-Present,"Mullin, Kevin - Representative",,,,,,,,,
MMullin3.jpg,Markwayne,Mullin,Senator,Oklahoma,Republican,Senate: 2023-Present | House: 2013-2023,"Mullin, Markwayne - Senator",,,,,,,,,
KMullin4.jpg,Kevin,Mullin,Representative,California,Democratic,House: 2023-Present,"Mullin, Kevin - Representative",,,,,,,,,
MMullin4.jpg,Markwayne,Mullin,Senator,Oklahoma,Republican,Senate: 2023-Present | House: 2013-2023,"Mullin, Markwayne - Senator",,,,,,,,,
LMurkowski.jpg,Lisa,Murkowski,Senator,Alaska,Republican,Senate: 2002-Present,"Murkowski, Lisa - Senator",,,,,,,,,
LMurkowski1.jpg,Lisa,Murkowski,Senator,Alaska,Republican,Senate: 2002-Present,"Murkowski, Lisa - Senator",,,,,,,,,
LMurkowski2.jpg,Lisa,Murkowski,Senator,Alaska,Republican,Senate: 2002-Present,"Murkowski, Lisa - Senator",,,,,,,,,
LMurkowski3.jpg,Lisa,Murkowski,Senator,Alaska,Republican,Senate: 2002-Present,"Murkowski, Lisa - Senator",,,,,,,,,
LMurkowski4.jpg,Lisa,Murkowski,Senator,Alaska,Republican,Senate: 2002-Present,"Murkowski, Lisa - Senator",,,,,,,,,
CMurphy.jpg,Christopher,Murphy,Senator,Connecticut,Democratic,Senate: 2013-Present | House: 2007-2013,"Murphy, Christopher - Senator",,,,,,,,,
GMurphy.jpg,Gregory F.,Murphy,Representative,North Carolina,Republican,House: 2019-Present,"Murphy, Gregory F. - Representative",,,,,,,,,
