filename,first_name,last_name,title,state,party,terms,nananame,
ACraig2.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",
ACraig3.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",
ACraig4.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",
KCramer.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",
KCramer1.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",
KCramer2.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",
KCramer3.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",
KCramer4.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",
ECrane.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",
ECrane1.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",
ECrane2.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",
ECrane3.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",
ECrane4.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",
JCrank.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",
JCrank1.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",
JCrank2.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",
JCrank3.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",
JCrank4.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",
MCrapo.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",
MCrapo1.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",
MCrapo2.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",
MCrapo3.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",
MCrapo4.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",
ECrawford.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",
ECrawford1.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",
ECrawford2.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",
ECrawford3.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",
ECrawford4.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",
DCrenshaw.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",
DCrenshaw1.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",
DCrenshaw2.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",
DCrenshaw3.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",
DCrenshaw4.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",
JCrockett.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",
JCrockett1.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",
JCrockett2.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",
JCrockett3.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",
JCrockett4.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",
JCrow.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",
JCrow1.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",
JCrow2.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",
JCrow3.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",
JCrow4.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",
TCruz.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",
TCruz1.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",
TCruz2.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",
TCruz3.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",
TCruz4.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",
HCuellar.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",
HCuellar1.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",
HCuellar2.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",
HCuellar3.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",
HCuellar4.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",
JCurtis.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",
JCurtis1.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",
JCurtis2.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",
JCurtis3.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",
JCurtis4.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",
SDaines.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",
SDaines1.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",
SDaines2.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",
SDaines3.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",
SDaines4.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",
SDavids.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",
SDavids1.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",
SDavids2.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",
SDavids3.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",
SDavids4.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",
WDavidson.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",
WDavidson1.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",
WDavidson2.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",
WDavidson3.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",
WDavidson4.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",
DKDavis.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",
DGDavis.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",
DKDavis1.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",
DGDavis1.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",
DKDavis2.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",
DGDavis2.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",
DKDavis3.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",
DGDavis3.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",
DKDavis4.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",
DGDavis4.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",
MDeLaCruz.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",
MDeLaCruz1.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",
MDeLaCruz2.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",
MDeLaCruz3.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",
MDeLaCruz4.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",
MDean.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",
MDean1.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",
MDean2.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",
MDean3.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",
MDean4.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",
DDeGette.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",
DDeGette1.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",
DDeGette2.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",
DDeGette3.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",
DDeGette4.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",
RDeLauro.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",
RDeLauro1.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",
RDeLauro2.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",
RDeLauro3.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",
RDeLauro4.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",
SDelBene.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",
SDelBene1.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",
SDelBene2.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",
SDelBene3.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",
SDelBene4.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",
CDeluzio.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",
CDeluzio1.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",
CDeluzio2.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",
CDeluzio3.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",
CDeluzio4.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",
MDeSaulnier.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",
MDeSaulnier1.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",
MDeSaulnier2.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",
MDeSaulnier3.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",
MDeSaulnier4.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",
SDesJarlais.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",
SDesJarlais1.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",
SDesJarlais2.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",
SDesJarlais3.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",
SDesJarlais4.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",
MDexter.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",
MDexter1.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",
MDexter2.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",
MDexter3.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",
MDexter4.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",
MDBalart.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",
MDBalart1.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",
MDBalart2.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",
MDBalart3.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",
MDBalart4.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",
DDingell.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",
DDingell1.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",
DDingell2.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",
DDingell3.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",
DDingell4.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",
LDoggett.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",
LDoggett1.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",
LDoggett2.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",
LDoggett3.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",
LDoggett4.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",
BDonalds.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",
BDonalds1.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",
BDonalds2.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",
BDonalds3.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",
BDonalds4.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",
TDowning.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",
TDowning1.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",
TDowning2.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",
TDowning3.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",
TDowning4.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",
TDuckworth.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",
TDuckworth1.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",
TDuckworth2.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",
TDuckworth3.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",
TDuckworth4.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",
NDunn.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",
NDunn1.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",
NDunn2.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",
NDunn3.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",
NDunn4.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",
RDurbin.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",
RDurbin1.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",
RDurbin2.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",
RDurbin3.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",
RDurbin4.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",
CEdwards.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",
CEdwards1.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",
CEdwards2.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",
CEdwards3.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",
CEdwards4.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",
SElfreth.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",
SElfreth1.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",
SElfreth2.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",
SElfreth3.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",
SElfreth4.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",
JEllzey.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",
JEllzey1.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",
JEllzey2.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",
JEllzey3.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",
JEllzey4.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",
TEmmer.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",
TEmmer1.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",
TEmmer2.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",
TEmmer3.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",
TEmmer4.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",
JErnst.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",
JErnst1.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",
JErnst2.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",
JErnst3.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",
JErnst4.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",
VEscobar.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",
VEscobar1.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",
VEscobar2.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",
VEscobar3.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",
VEscobar4.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",
AEspaillat.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",
AEspaillat1.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",
AEspaillat2.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",
AEspaillat3.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",
AEspaillat4.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",
REstes.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",
REstes1.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",
REstes2.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",
REstes3.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",
REstes4.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",
DEvans.jpg,Dwight,Evans,Representative,Pennsylvania,Democratic,House: 2016-Present,"Evans, Dwight - Representative",
GEvans.jpg,Gabe,Evans,Representative,Colorado,Republican,House: 2025-Present,"Evans, Gabe - Representative",
DEvans1.jpg,Dwight,Evans,Representative,Pennsylvania,Democratic,House: 2016-Present,"Evans, Dwight - Representative",
GEvans1.jpg,Gabe,Evans,Representative,Colorado,Republican,House: 2025-Present,"Evans, Gabe - Representative",
DEvans2.jpg,Dwight,Evans,Representative,Pennsylvania,Democratic,House: 2016-Present,"Evans, Dwight - Representative",
GEvans2.jpg,Gabe,Evans,Representative,Colorado,Republican,House: 2025-Present,"Evans, Gabe - Representative",
DEvans3.jpg,Dwight,Evans,Representative,Pennsylvania,Democratic,House: 2016-Present,"Evans, Dwight - Representative",
GEvans3.jpg,Gabe,Evans,Representative,Colorado,Republican,House: 2025-Present,"Evans, Gabe - Representative",
DEvans4.jpg,Dwight,Evans,Representative,Pennsylvania,Democratic,House: 2016-Present,"Evans, Dwight - Representative",
GEvans4.jpg,Gabe,Evans,Representative,Colorado,Republican,House: 2025-Present,"Evans, Gabe - Representative",
MEzell.jpg,Mike,Ezell,Representative,Mississippi,Republican,House: 2023-Present,"Ezell, Mike - Representative",
MEzell1.jpg,Mike,Ezell,Representative,Mississippi,Republican,House: 2023-Present,"Ezell, Mike - Representative",
MEzell2.jpg,Mike,Ezell,Representative,Mississippi,Republican,House: 2023-Present,"Ezell, Mike - Representative",
MEzell3.jpg,Mike,Ezell,Representative,Mississippi,Republican,House: 2023-Present,"Ezell, Mike - Representative",
MEzell4.jpg,Mike,Ezell,Representative,Mississippi,Republican,House: 2023-Present,"Ezell, Mike - Representative",
PFallon.jpg,Pat,Fallon,Representative,Texas,Republican,House: 2021-Present,"Fallon, Pat - Representative",
PFallon1.jpg,Pat,Fallon,Representative,Texas,Republican,House: 2021-Present,"Fallon, Pat - Representative",
PFallon2.jpg,Pat,Fallon,Representative,Texas,Republican,House: 2021-Present,"Fallon, Pat - Representative",
PFallon3.jpg,Pat,Fallon,Representative,Texas,Republican,House: 2021-Present,"Fallon, Pat - Representative",
PFallon4.jpg,Pat,Fallon,Representative,Texas,Republican,House: 2021-Present,"Fallon, Pat - Representative",
JFedorchak.jpg,Julie,Fedorchak,Representative,North Dakota,Republican,House: 2025-Present,"Fedorchak, Julie - Representative",
