filename,first_name,first_name1,last_name,last_name1,middle_name,nick_name,bioguide_id,birth_year,death_year,position,state,party,congress_number,date_of_birth,age,assumed_office,tenure_months,tenure_years,tenure_pretty,chamber
MFischbach3.jpg,Michelle,Michelle,Fischbach,Fischbach,,,F000470,1965,,Representative,MN,Republican,119,1965-11-03,59,2021-01-03,56,4.67,"4 years, 8 months",House
MFischbach4.jpg,Michelle,Michelle,Fischbach,Fischbach,,,F000470,1965,,Representative,MN,Republican,119,1965-11-03,59,2021-01-03,56,4.67,"4 years, 8 months",House
DFischer.jpg,Deb,Debra,Fischer,Fischer,,,F000463,1951,,Senator,NE,Republican,119,1951-03-01,74,2013-01-03,152,12.67,"12 years, 8 months",Senate
DFischer1.jpg,Deb,Debra,Fischer,Fischer,,,F000463,1951,,Senator,NE,Republican,119,1951-03-01,74,2013-01-03,152,12.67,"12 years, 8 months",Senate
DFischer2.jpg,Deb,Debra,Fischer,Fischer,,,F000463,1951,,Senator,NE,Republican,119,1951-03-01,74,2013-01-03,152,12.67,"12 years, 8 months",Senate
DFischer3.jpg,Deb,Debra,Fischer,Fischer,,,F000463,1951,,Senator,NE,Republican,119,1951-03-01,74,2013-01-03,152,12.67,"12 years, 8 months",Senate
DFischer4.jpg,Deb,Debra,Fischer,Fischer,,,F000463,1951,,Senator,NE,Republican,119,1951-03-01,74,2013-01-03,152,12.67,"12 years, 8 months",Senate
SFitzgerald.jpg,Scott,Scott,Fitzgerald,Fitzgerald,,,F000471,1963,,Representative,WI,Republican,119,1963-11-16,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFitzgerald1.jpg,Scott,Scott,Fitzgerald,Fitzgerald,,,F000471,1963,,Representative,WI,Republican,119,1963-11-16,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFitzgerald2.jpg,Scott,Scott,Fitzgerald,Fitzgerald,,,F000471,1963,,Representative,WI,Republican,119,1963-11-16,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFitzgerald3.jpg,Scott,Scott,Fitzgerald,Fitzgerald,,,F000471,1963,,Representative,WI,Republican,119,1963-11-16,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFitzgerald4.jpg,Scott,Scott,Fitzgerald,Fitzgerald,,,F000471,1963,,Representative,WI,Republican,119,1963-11-16,61,2021-01-03,56,4.67,"4 years, 8 months",House
BFitzpatrick.jpg,Brian,Brian,Fitzpatrick,Fitzpatrick,K.,,F000466,1973,,Representative,PA,Republican,119,1973-12-17,51,2017-01-03,104,8.67,"8 years, 8 months",House
BFitzpatrick1.jpg,Brian,Brian,Fitzpatrick,Fitzpatrick,K.,,F000466,1973,,Representative,PA,Republican,119,1973-12-17,51,2017-01-03,104,8.67,"8 years, 8 months",House
BFitzpatrick2.jpg,Brian,Brian,Fitzpatrick,Fitzpatrick,K.,,F000466,1973,,Representative,PA,Republican,119,1973-12-17,51,2017-01-03,104,8.67,"8 years, 8 months",House
BFitzpatrick3.jpg,Brian,Brian,Fitzpatrick,Fitzpatrick,K.,,F000466,1973,,Representative,PA,Republican,119,1973-12-17,51,2017-01-03,104,8.67,"8 years, 8 months",House
BFitzpatrick4.jpg,Brian,Brian,Fitzpatrick,Fitzpatrick,K.,,F000466,1973,,Representative,PA,Republican,119,1973-12-17,51,2017-01-03,104,8.67,"8 years, 8 months",House
CFleischmann.jpg,Charles,Chuck,Fleischmann,Fleischmann,J.,Chuck,F000459,1962,,Representative,TN,Republican,119,1962-10-11,62,2011-01-03,176,14.67,"14 years, 8 months",House
CFleischmann1.jpg,Charles,Chuck,Fleischmann,Fleischmann,J.,Chuck,F000459,1962,,Representative,TN,Republican,119,1962-10-11,62,2011-01-03,176,14.67,"14 years, 8 months",House
CFleischmann2.jpg,Charles,Chuck,Fleischmann,Fleischmann,J.,Chuck,F000459,1962,,Representative,TN,Republican,119,1962-10-11,62,2011-01-03,176,14.67,"14 years, 8 months",House
CFleischmann3.jpg,Charles,Chuck,Fleischmann,Fleischmann,J.,Chuck,F000459,1962,,Representative,TN,Republican,119,1962-10-11,62,2011-01-03,176,14.67,"14 years, 8 months",House
CFleischmann4.jpg,Charles,Chuck,Fleischmann,Fleischmann,J.,Chuck,F000459,1962,,Representative,TN,Republican,119,1962-10-11,62,2011-01-03,176,14.67,"14 years, 8 months",House
LFletcher.jpg,Lizzie,Elizabeth,Fletcher,Fletcher,,,F000468,1975,,Representative,TX,Democrat,119,1975-02-13,50,2019-01-03,80,6.67,"6 years, 8 months",House
LFletcher1.jpg,Lizzie,Elizabeth,Fletcher,Fletcher,,,F000468,1975,,Representative,TX,Democrat,119,1975-02-13,50,2019-01-03,80,6.67,"6 years, 8 months",House
LFletcher2.jpg,Lizzie,Elizabeth,Fletcher,Fletcher,,,F000468,1975,,Representative,TX,Democrat,119,1975-02-13,50,2019-01-03,80,6.67,"6 years, 8 months",House
LFletcher3.jpg,Lizzie,Elizabeth,Fletcher,Fletcher,,,F000468,1975,,Representative,TX,Democrat,119,1975-02-13,50,2019-01-03,80,6.67,"6 years, 8 months",House
LFletcher4.jpg,Lizzie,Elizabeth,Fletcher,Fletcher,,,F000468,1975,,Representative,TX,Democrat,119,1975-02-13,50,2019-01-03,80,6.67,"6 years, 8 months",House
MFlood.jpg,Mike,Mike,Flood,Flood,,,F000474,1975,,Representative,NE,Republican,119,1975-02-23,50,2022-07-12,38,3.17,"3 years, 2 months",House
MFlood1.jpg,Mike,Mike,Flood,Flood,,,F000474,1975,,Representative,NE,Republican,119,1975-02-23,50,2022-07-12,38,3.17,"3 years, 2 months",House
MFlood2.jpg,Mike,Mike,Flood,Flood,,,F000474,1975,,Representative,NE,Republican,119,1975-02-23,50,2022-07-12,38,3.17,"3 years, 2 months",House
MFlood3.jpg,Mike,Mike,Flood,Flood,,,F000474,1975,,Representative,NE,Republican,119,1975-02-23,50,2022-07-12,38,3.17,"3 years, 2 months",House
MFlood4.jpg,Mike,Mike,Flood,Flood,,,F000474,1975,,Representative,NE,Republican,119,1975-02-23,50,2022-07-12,38,3.17,"3 years, 2 months",House
VFong.jpg,Vince,Vince,Fong,Fong,,,F000480,1979,,Representative,CA,Republican,119,1979-10-24,45,2024-06-03,15,1.25,"1 year, 3 months",House
VFong1.jpg,Vince,Vince,Fong,Fong,,,F000480,1979,,Representative,CA,Republican,119,1979-10-24,45,2024-06-03,15,1.25,"1 year, 3 months",House
VFong2.jpg,Vince,Vince,Fong,Fong,,,F000480,1979,,Representative,CA,Republican,119,1979-10-24,45,2024-06-03,15,1.25,"1 year, 3 months",House
VFong3.jpg,Vince,Vince,Fong,Fong,,,F000480,1979,,Representative,CA,Republican,119,1979-10-24,45,2024-06-03,15,1.25,"1 year, 3 months",House
VFong4.jpg,Vince,Vince,Fong,Fong,,,F000480,1979,,Representative,CA,Republican,119,1979-10-24,45,2024-06-03,15,1.25,"1 year, 3 months",House
BFoster.jpg,Bill,Bill,Foster,Foster,,,F000454,1955,,Representative,IL,Democrat,119,1955-10-07,69,2013-01-03,152,12.67,"12 years, 8 months",House
BFoster1.jpg,Bill,Bill,Foster,Foster,,,F000454,1955,,Representative,IL,Democrat,119,1955-10-07,69,2013-01-03,152,12.67,"12 years, 8 months",House
BFoster2.jpg,Bill,Bill,Foster,Foster,,,F000454,1955,,Representative,IL,Democrat,119,1955-10-07,69,2013-01-03,152,12.67,"12 years, 8 months",House
BFoster3.jpg,Bill,Bill,Foster,Foster,,,F000454,1955,,Representative,IL,Democrat,119,1955-10-07,69,2013-01-03,152,12.67,"12 years, 8 months",House
BFoster4.jpg,Bill,Bill,Foster,Foster,,,F000454,1955,,Representative,IL,Democrat,119,1955-10-07,69,2013-01-03,152,12.67,"12 years, 8 months",House
VFoushee.jpg,Valerie,Valerie,Foushee,Foushee,P.,,F000477,1956,,Representative,NC,Democrat,119,1956-05-07,69,2023-01-03,32,2.67,"2 years, 8 months",House
VFoushee1.jpg,Valerie,Valerie,Foushee,Foushee,P.,,F000477,1956,,Representative,NC,Democrat,119,1956-05-07,69,2023-01-03,32,2.67,"2 years, 8 months",House
VFoushee2.jpg,Valerie,Valerie,Foushee,Foushee,P.,,F000477,1956,,Representative,NC,Democrat,119,1956-05-07,69,2023-01-03,32,2.67,"2 years, 8 months",House
VFoushee3.jpg,Valerie,Valerie,Foushee,Foushee,P.,,F000477,1956,,Representative,NC,Democrat,119,1956-05-07,69,2023-01-03,32,2.67,"2 years, 8 months",House
VFoushee4.jpg,Valerie,Valerie,Foushee,Foushee,P.,,F000477,1956,,Representative,NC,Democrat,119,1956-05-07,69,2023-01-03,32,2.67,"2 years, 8 months",House
VFoxx.jpg,Virginia,Virginia,Foxx,Foxx,,,F000450,1943,,Representative,NC,Republican,119,,,,,,,
VFoxx1.jpg,Virginia,Virginia,Foxx,Foxx,,,F000450,1943,,Representative,NC,Republican,119,,,,,,,
VFoxx2.jpg,Virginia,Virginia,Foxx,Foxx,,,F000450,1943,,Representative,NC,Republican,119,,,,,,,
VFoxx3.jpg,Virginia,Virginia,Foxx,Foxx,,,F000450,1943,,Representative,NC,Republican,119,,,,,,,
VFoxx4.jpg,Virginia,Virginia,Foxx,Foxx,,,F000450,1943,,Representative,NC,Republican,119,,,,,,,
LFrankel.jpg,Lois,Lois,Frankel,Frankel,,,F000462,1948,,Representative,FL,Democrat,119,1948-05-16,77,2013-01-03,152,12.67,"12 years, 8 months",House
LFrankel1.jpg,Lois,Lois,Frankel,Frankel,,,F000462,1948,,Representative,FL,Democrat,119,1948-05-16,77,2013-01-03,152,12.67,"12 years, 8 months",House
LFrankel2.jpg,Lois,Lois,Frankel,Frankel,,,F000462,1948,,Representative,FL,Democrat,119,1948-05-16,77,2013-01-03,152,12.67,"12 years, 8 months",House
LFrankel3.jpg,Lois,Lois,Frankel,Frankel,,,F000462,1948,,Representative,FL,Democrat,119,1948-05-16,77,2013-01-03,152,12.67,"12 years, 8 months",House
LFrankel4.jpg,Lois,Lois,Frankel,Frankel,,,F000462,1948,,Representative,FL,Democrat,119,1948-05-16,77,2013-01-03,152,12.67,"12 years, 8 months",House
SFranklin.jpg,Scott,Scott,Franklin,Franklin,,,F000472,1964,,Representative,FL,Republican,119,1964-08-23,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFranklin1.jpg,Scott,Scott,Franklin,Franklin,,,F000472,1964,,Representative,FL,Republican,119,1964-08-23,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFranklin2.jpg,Scott,Scott,Franklin,Franklin,,,F000472,1964,,Representative,FL,Republican,119,1964-08-23,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFranklin3.jpg,Scott,Scott,Franklin,Franklin,,,F000472,1964,,Representative,FL,Republican,119,1964-08-23,61,2021-01-03,56,4.67,"4 years, 8 months",House
SFranklin4.jpg,Scott,Scott,Franklin,Franklin,,,F000472,1964,,Representative,FL,Republican,119,1964-08-23,61,2021-01-03,56,4.67,"4 years, 8 months",House
LFriedman.jpg,Laura,Laura,Friedman,Friedman,,,F000483,1966,,Representative,CA,Democrat,119,1966-12-03,58,2025-01-03,8,0.67,8 months,House
LFriedman1.jpg,Laura,Laura,Friedman,Friedman,,,F000483,1966,,Representative,CA,Democrat,119,1966-12-03,58,2025-01-03,8,0.67,8 months,House
LFriedman2.jpg,Laura,Laura,Friedman,Friedman,,,F000483,1966,,Representative,CA,Democrat,119,1966-12-03,58,2025-01-03,8,0.67,8 months,House
LFriedman3.jpg,Laura,Laura,Friedman,Friedman,,,F000483,1966,,Representative,CA,Democrat,119,1966-12-03,58,2025-01-03,8,0.67,8 months,House
LFriedman4.jpg,Laura,Laura,Friedman,Friedman,,,F000483,1966,,Representative,CA,Democrat,119,1966-12-03,58,2025-01-03,8,0.67,8 months,House
MFrost.jpg,Maxwell,Maxwell,Frost,Frost,,,F000476,1997,,Representative,FL,Democrat,119,1997-01-17,28,2023-01-03,32,2.67,"2 years, 8 months",House
MFrost1.jpg,Maxwell,Maxwell,Frost,Frost,,,F000476,1997,,Representative,FL,Democrat,119,1997-01-17,28,2023-01-03,32,2.67,"2 years, 8 months",House
MFrost2.jpg,Maxwell,Maxwell,Frost,Frost,,,F000476,1997,,Representative,FL,Democrat,119,1997-01-17,28,2023-01-03,32,2.67,"2 years, 8 months",House
MFrost3.jpg,Maxwell,Maxwell,Frost,Frost,,,F000476,1997,,Representative,FL,Democrat,119,1997-01-17,28,2023-01-03,32,2.67,"2 years, 8 months",House
MFrost4.jpg,Maxwell,Maxwell,Frost,Frost,,,F000476,1997,,Representative,FL,Democrat,119,1997-01-17,28,2023-01-03,32,2.67,"2 years, 8 months",House
RFry.jpg,Russell,Russell,Fry,Fry,,,F000478,1985,,Representative,SC,Republican,119,1985-01-31,40,2023-01-03,32,2.67,"2 years, 8 months",House
RFry1.jpg,Russell,Russell,Fry,Fry,,,F000478,1985,,Representative,SC,Republican,119,1985-01-31,40,2023-01-03,32,2.67,"2 years, 8 months",House
RFry2.jpg,Russell,Russell,Fry,Fry,,,F000478,1985,,Representative,SC,Republican,119,1985-01-31,40,2023-01-03,32,2.67,"2 years, 8 months",House
RFry3.jpg,Russell,Russell,Fry,Fry,,,F000478,1985,,Representative,SC,Republican,119,1985-01-31,40,2023-01-03,32,2.67,"2 years, 8 months",House
RFry4.jpg,Russell,Russell,Fry,Fry,,,F000478,1985,,Representative,SC,Republican,119,1985-01-31,40,2023-01-03,32,2.67,"2 years, 8 months",House
RFulcher.jpg,Russ,Russell,Fulcher,Fulcher,,,F000469,1962,,Representative,ID,Republican,119,1962-03-09,63,2019-01-03,80,6.67,"6 years, 8 months",House
RFulcher1.jpg,Russ,Russell,Fulcher,Fulcher,,,F000469,1962,,Representative,ID,Republican,119,1962-03-09,63,2019-01-03,80,6.67,"6 years, 8 months",House
RFulcher2.jpg,Russ,Russell,Fulcher,Fulcher,,,F000469,1962,,Representative,ID,Republican,119,1962-03-09,63,2019-01-03,80,6.67,"6 years, 8 months",House
RFulcher3.jpg,Russ,Russell,Fulcher,Fulcher,,,F000469,1962,,Representative,ID,Republican,119,1962-03-09,63,2019-01-03,80,6.67,"6 years, 8 months",House
RFulcher4.jpg,Russ,Russell,Fulcher,Fulcher,,,F000469,1962,,Representative,ID,Republican,119,1962-03-09,63,2019-01-03,80,6.67,"6 years, 8 months",House
RGallego.jpg,Ruben,Ruben,Gallego,Gallego,,,G000574,1979,,Senator,AZ,Democrat,119,1979-11-20,45,2025-01-03,8,0.67,8 months,Senate
RGallego1.jpg,Ruben,Ruben,Gallego,Gallego,,,G000574,1979,,Senator,AZ,Democrat,119,1979-11-20,45,2025-01-03,8,0.67,8 months,Senate
RGallego2.jpg,Ruben,Ruben,Gallego,Gallego,,,G000574,1979,,Senator,AZ,Democrat,119,1979-11-20,45,2025-01-03,8,0.67,8 months,Senate
RGallego3.jpg,Ruben,Ruben,Gallego,Gallego,,,G000574,1979,,Senator,AZ,Democrat,119,1979-11-20,45,2025-01-03,8,0.67,8 months,Senate
RGallego4.jpg,Ruben,Ruben,Gallego,Gallego,,,G000574,1979,,Senator,AZ,Democrat,119,1979-11-20,45,2025-01-03,8,0.67,8 months,Senate
JGaramendi.jpg,John,John,Garamendi,Garamendi,,,G000559,1945,,Representative,CA,Democrat,119,1945-01-24,80,2009-11-05,190,15.83,"15 years, 10 months",House
JGaramendi1.jpg,John,John,Garamendi,Garamendi,,,G000559,1945,,Representative,CA,Democrat,119,1945-01-24,80,2009-11-05,190,15.83,"15 years, 10 months",House
JGaramendi2.jpg,John,John,Garamendi,Garamendi,,,G000559,1945,,Representative,CA,Democrat,119,1945-01-24,80,2009-11-05,190,15.83,"15 years, 10 months",House
JGaramendi3.jpg,John,John,Garamendi,Garamendi,,,G000559,1945,,Representative,CA,Democrat,119,1945-01-24,80,2009-11-05,190,15.83,"15 years, 10 months",House
JGaramendi4.jpg,John,John,Garamendi,Garamendi,,,G000559,1945,,Representative,CA,Democrat,119,1945-01-24,80,2009-11-05,190,15.83,"15 years, 10 months",House
AGarbarino.jpg,Andrew,Andrew,Garbarino,Garbarino,R.,,G000597,1984,,Representative,NY,Republican,119,1984-09-27,41,2021-01-03,56,4.67,"4 years, 8 months",House
AGarbarino1.jpg,Andrew,Andrew,Garbarino,Garbarino,R.,,G000597,1984,,Representative,NY,Republican,119,1984-09-27,41,2021-01-03,56,4.67,"4 years, 8 months",House
AGarbarino2.jpg,Andrew,Andrew,Garbarino,Garbarino,R.,,G000597,1984,,Representative,NY,Republican,119,1984-09-27,41,2021-01-03,56,4.67,"4 years, 8 months",House
AGarbarino3.jpg,Andrew,Andrew,Garbarino,Garbarino,R.,,G000597,1984,,Representative,NY,Republican,119,1984-09-27,41,2021-01-03,56,4.67,"4 years, 8 months",House
AGarbarino4.jpg,Andrew,Andrew,Garbarino,Garbarino,R.,,G000597,1984,,Representative,NY,Republican,119,1984-09-27,41,2021-01-03,56,4.67,"4 years, 8 months",House
RGarcia.jpg,Robert,Robert,Garcia,Garcia,,,G000598,1977,,Representative,CA,Democrat,119,1977-12-02,47,2023-01-03,32,2.67,"2 years, 8 months",House
SGarcia.jpg,Sylvia,Sylvia,Garcia,Garcia,R.,,G000587,1950,,Representative,TX,Democrat,119,1950-09-06,75,2019-01-03,80,6.67,"6 years, 8 months",House
RGarcia1.jpg,Robert,Robert,Garcia,Garcia,,,G000598,1977,,Representative,CA,Democrat,119,1977-12-02,47,2023-01-03,32,2.67,"2 years, 8 months",House
SGarcia1.jpg,Sylvia,Sylvia,Garcia,Garcia,R.,,G000587,1950,,Representative,TX,Democrat,119,1950-09-06,75,2019-01-03,80,6.67,"6 years, 8 months",House
RGarcia2.jpg,Robert,Robert,Garcia,Garcia,,,G000598,1977,,Representative,CA,Democrat,119,1977-12-02,47,2023-01-03,32,2.67,"2 years, 8 months",House
SGarcia2.jpg,Sylvia,Sylvia,Garcia,Garcia,R.,,G000587,1950,,Representative,TX,Democrat,119,1950-09-06,75,2019-01-03,80,6.67,"6 years, 8 months",House
RGarcia3.jpg,Robert,Robert,Garcia,Garcia,,,G000598,1977,,Representative,CA,Democrat,119,1977-12-02,47,2023-01-03,32,2.67,"2 years, 8 months",House
SGarcia3.jpg,Sylvia,Sylvia,Garcia,Garcia,R.,,G000587,1950,,Representative,TX,Democrat,119,1950-09-06,75,2019-01-03,80,6.67,"6 years, 8 months",House
RGarcia4.jpg,Robert,Robert,Garcia,Garcia,,,G000598,1977,,Representative,CA,Democrat,119,1977-12-02,47,2023-01-03,32,2.67,"2 years, 8 months",House
SGarcia4.jpg,Sylvia,Sylvia,Garcia,Garcia,R.,,G000587,1950,,Representative,TX,Democrat,119,1950-09-06,75,2019-01-03,80,6.67,"6 years, 8 months",House
JGarcia.jpg,Jesus,Jesus,Garcia,Garcia,,,G000586,1956,,Representative,IL,Democrat,119,,,,,,,
JGarcia1.jpg,Jesus,Jesus,Garcia,Garcia,,,G000586,1956,,Representative,IL,Democrat,119,,,,,,,
JGarcia2.jpg,Jesus,Jesus,Garcia,Garcia,,,G000586,1956,,Representative,IL,Democrat,119,,,,,,,
JGarcia3.jpg,Jesus,Jesus,Garcia,Garcia,,,G000586,1956,,Representative,IL,Democrat,119,,,,,,,
JGarcia4.jpg,Jesus,Jesus,Garcia,Garcia,,,G000586,1956,,Representative,IL,Democrat,119,,,,,,,
BGill.jpg,Brandon,Brandon,Gill,Gill,,,G000603,1994,,Representative,TX,Republican,119,1994-02-26,31,2025-01-03,8,0.67,8 months,House
BGill1.jpg,Brandon,Brandon,Gill,Gill,,,G000603,1994,,Representative,TX,Republican,119,1994-02-26,31,2025-01-03,8,0.67,8 months,House
BGill2.jpg,Brandon,Brandon,Gill,Gill,,,G000603,1994,,Representative,TX,Republican,119,1994-02-26,31,2025-01-03,8,0.67,8 months,House
BGill3.jpg,Brandon,Brandon,Gill,Gill,,,G000603,1994,,Representative,TX,Republican,119,1994-02-26,31,2025-01-03,8,0.67,8 months,House
BGill4.jpg,Brandon,Brandon,Gill,Gill,,,G000603,1994,,Representative,TX,Republican,119,1994-02-26,31,2025-01-03,8,0.67,8 months,House
LGillen.jpg,Laura,Laura,Gillen,Gillen,,,G000602,1969,,Representative,NY,Democrat,119,1969-07-10,56,2025-01-03,8,0.67,8 months,House
LGillen1.jpg,Laura,Laura,Gillen,Gillen,,,G000602,1969,,Representative,NY,Democrat,119,1969-07-10,56,2025-01-03,8,0.67,8 months,House
LGillen2.jpg,Laura,Laura,Gillen,Gillen,,,G000602,1969,,Representative,NY,Democrat,119,1969-07-10,56,2025-01-03,8,0.67,8 months,House
LGillen3.jpg,Laura,Laura,Gillen,Gillen,,,G000602,1969,,Representative,NY,Democrat,119,1969-07-10,56,2025-01-03,8,0.67,8 months,House
LGillen4.jpg,Laura,Laura,Gillen,Gillen,,,G000602,1969,,Representative,NY,Democrat,119,1969-07-10,56,2025-01-03,8,0.67,8 months,House
KGillibrand.jpg,Kirsten,Kirsten,Gillibrand,Gillibrand,E.,,G000555,1966,,Senator,NY,Democrat,119,1966-12-09,58,2009-01-26,200,16.67,"16 years, 8 months",Senate
KGillibrand1.jpg,Kirsten,Kirsten,Gillibrand,Gillibrand,E.,,G000555,1966,,Senator,NY,Democrat,119,1966-12-09,58,2009-01-26,200,16.67,"16 years, 8 months",Senate
KGillibrand2.jpg,Kirsten,Kirsten,Gillibrand,Gillibrand,E.,,G000555,1966,,Senator,NY,Democrat,119,1966-12-09,58,2009-01-26,200,16.67,"16 years, 8 months",Senate
KGillibrand3.jpg,Kirsten,Kirsten,Gillibrand,Gillibrand,E.,,G000555,1966,,Senator,NY,Democrat,119,1966-12-09,58,2009-01-26,200,16.67,"16 years, 8 months",Senate
KGillibrand4.jpg,Kirsten,Kirsten,Gillibrand,Gillibrand,E.,,G000555,1966,,Senator,NY,Democrat,119,1966-12-09,58,2009-01-26,200,16.67,"16 years, 8 months",Senate
CGimenez.jpg,Carlos,Carlos,Gimenez,Gimenez,A.,,G000593,1954,,Representative,FL,Republican,119,1954-01-17,71,2021-01-03,56,4.67,"4 years, 8 months",House
CGimenez1.jpg,Carlos,Carlos,Gimenez,Gimenez,A.,,G000593,1954,,Representative,FL,Republican,119,1954-01-17,71,2021-01-03,56,4.67,"4 years, 8 months",House
CGimenez2.jpg,Carlos,Carlos,Gimenez,Gimenez,A.,,G000593,1954,,Representative,FL,Republican,119,1954-01-17,71,2021-01-03,56,4.67,"4 years, 8 months",House
CGimenez3.jpg,Carlos,Carlos,Gimenez,Gimenez,A.,,G000593,1954,,Representative,FL,Republican,119,1954-01-17,71,2021-01-03,56,4.67,"4 years, 8 months",House
CGimenez4.jpg,Carlos,Carlos,Gimenez,Gimenez,A.,,G000593,1954,,Representative,FL,Republican,119,1954-01-17,71,2021-01-03,56,4.67,"4 years, 8 months",House
JGolden.jpg,Jared,Jared,Golden,Golden,F.,,G000592,1982,,Representative,ME,Democrat,119,1982-07-25,43,2019-01-03,80,6.67,"6 years, 8 months",House
JGolden1.jpg,Jared,Jared,Golden,Golden,F.,,G000592,1982,,Representative,ME,Democrat,119,1982-07-25,43,2019-01-03,80,6.67,"6 years, 8 months",House
JGolden2.jpg,Jared,Jared,Golden,Golden,F.,,G000592,1982,,Representative,ME,Democrat,119,1982-07-25,43,2019-01-03,80,6.67,"6 years, 8 months",House
JGolden3.jpg,Jared,Jared,Golden,Golden,F.,,G000592,1982,,Representative,ME,Democrat,119,1982-07-25,43,2019-01-03,80,6.67,"6 years, 8 months",House
JGolden4.jpg,Jared,Jared,Golden,Golden,F.,,G000592,1982,,Representative,ME,Democrat,119,1982-07-25,43,2019-01-03,80,6.67,"6 years, 8 months",House
CGoldman.jpg,Craig,Craig,Goldman,Goldman,A.,,G000601,1968,,Representative,TX,Republican,119,1968-10-03,56,2025-01-03,8,0.67,8 months,House
DGoldman.jpg,Daniel,Daniel,Goldman,Goldman,S.,,G000599,1976,,Representative,NY,Democrat,119,1976-02-26,49,2023-01-03,32,2.67,"2 years, 8 months",House
CGoldman1.jpg,Craig,Craig,Goldman,Goldman,A.,,G000601,1968,,Representative,TX,Republican,119,1968-10-03,56,2025-01-03,8,0.67,8 months,House
DGoldman1.jpg,Daniel,Daniel,Goldman,Goldman,S.,,G000599,1976,,Representative,NY,Democrat,119,1976-02-26,49,2023-01-03,32,2.67,"2 years, 8 months",House
CGoldman2.jpg,Craig,Craig,Goldman,Goldman,A.,,G000601,1968,,Representative,TX,Republican,119,1968-10-03,56,2025-01-03,8,0.67,8 months,House
DGoldman2.jpg,Daniel,Daniel,Goldman,Goldman,S.,,G000599,1976,,Representative,NY,Democrat,119,1976-02-26,49,2023-01-03,32,2.67,"2 years, 8 months",House
CGoldman3.jpg,Craig,Craig,Goldman,Goldman,A.,,G000601,1968,,Representative,TX,Republican,119,1968-10-03,56,2025-01-03,8,0.67,8 months,House
DGoldman3.jpg,Daniel,Daniel,Goldman,Goldman,S.,,G000599,1976,,Representative,NY,Democrat,119,1976-02-26,49,2023-01-03,32,2.67,"2 years, 8 months",House
CGoldman4.jpg,Craig,Craig,Goldman,Goldman,A.,,G000601,1968,,Representative,TX,Republican,119,1968-10-03,56,2025-01-03,8,0.67,8 months,House
DGoldman4.jpg,Daniel,Daniel,Goldman,Goldman,S.,,G000599,1976,,Representative,NY,Democrat,119,1976-02-26,49,2023-01-03,32,2.67,"2 years, 8 months",House
JGomez.jpg,Jimmy,Jimmy,Gomez,Gomez,,,G000585,1974,,Representative,CA,Democrat,119,1974-11-25,50,2017-07-11,98,8.17,"8 years, 2 months",House
JGomez1.jpg,Jimmy,Jimmy,Gomez,Gomez,,,G000585,1974,,Representative,CA,Democrat,119,1974-11-25,50,2017-07-11,98,8.17,"8 years, 2 months",House
JGomez2.jpg,Jimmy,Jimmy,Gomez,Gomez,,,G000585,1974,,Representative,CA,Democrat,119,1974-11-25,50,2017-07-11,98,8.17,"8 years, 2 months",House
JGomez3.jpg,Jimmy,Jimmy,Gomez,Gomez,,,G000585,1974,,Representative,CA,Democrat,119,1974-11-25,50,2017-07-11,98,8.17,"8 years, 2 months",House
JGomez4.jpg,Jimmy,Jimmy,Gomez,Gomez,,,G000585,1974,,Representative,CA,Democrat,119,1974-11-25,50,2017-07-11,98,8.17,"8 years, 2 months",House
TGonzales.jpg,Tony,Tony,Gonzales,Gonzales,,,G000594,1980,,Representative,TX,Republican,119,1980-10-10,44,2021-01-03,56,4.67,"4 years, 8 months",House
TGonzales1.jpg,Tony,Tony,Gonzales,Gonzales,,,G000594,1980,,Representative,TX,Republican,119,1980-10-10,44,2021-01-03,56,4.67,"4 years, 8 months",House
TGonzales2.jpg,Tony,Tony,Gonzales,Gonzales,,,G000594,1980,,Representative,TX,Republican,119,1980-10-10,44,2021-01-03,56,4.67,"4 years, 8 months",House
TGonzales3.jpg,Tony,Tony,Gonzales,Gonzales,,,G000594,1980,,Representative,TX,Republican,119,1980-10-10,44,2021-01-03,56,4.67,"4 years, 8 months",House
TGonzales4.jpg,Tony,Tony,Gonzales,Gonzales,,,G000594,1980,,Representative,TX,Republican,119,1980-10-10,44,2021-01-03,56,4.67,"4 years, 8 months",House
VGonzalez.jpg,Vicente,Vicente,Gonzalez,Gonzalez,,,G000581,1967,,Representative,TX,Democrat,119,1967-09-04,58,2017-01-03,104,8.67,"8 years, 8 months",House
VGonzalez1.jpg,Vicente,Vicente,Gonzalez,Gonzalez,,,G000581,1967,,Representative,TX,Democrat,119,1967-09-04,58,2017-01-03,104,8.67,"8 years, 8 months",House
VGonzalez2.jpg,Vicente,Vicente,Gonzalez,Gonzalez,,,G000581,1967,,Representative,TX,Democrat,119,1967-09-04,58,2017-01-03,104,8.67,"8 years, 8 months",House
